Location,Cleaned Location,Latitude,Longitude,Error
"1401 W MITCHELL ST,MKE","1401 W MITCHELL ST, MILWAUKEE, WI",43.012018,-87.929775,False
"5000 W VLIET ST,MKE","5000 W VLIET ST, MILWAUKEE, WI",43.049129,-87.975973,False
"1700 W NATIONAL AV,MKE","1700 W NATIONAL AV, MILWAUKEE, WI",43.023327,-87.934333,False
"716 E PEARSON ST,MKE","716 E PEARSST, MILWAUKEE, WI",43.011264,-87.958409,False
"6400 N 42ND ST,MKE","6400 N 42ND ST, MILWAUKEE, WI",43.133769,-87.964715,False
"1002 S 3RD ST,MKE","1002 S 3RD ST, MILWAUKEE, WI",43.020829,-87.913688,False
"1801 W OLIVE ST,MKE","1801 W OLIVE ST, MILWAUKEE, WI",43.092683,-87.933081,False
"N 13TH ST / W ATKINSON AV,MKE","N 13TH ST & W ATKINSAV, MILWAUKEE, WI",43.085555,-87.92719699999998,False
"2576 N 50TH ST,MKE","2576 N 50TH ST, MILWAUKEE, WI",43.065955,-87.975779,False
"7451 W APPLETON AV,MKE","7451 W APPLETAV, MILWAUKEE, WI",43.011264,-87.958409,False
"3000 W BURLEIGH ST,MKE","3000 W BURLEIGH ST, MILWAUKEE, WI",43.075071,-87.951002,False
"N 105TH ST / W LANCASTER AV,MKE","N 105TH ST & W LANCASTER AV, MILWAUKEE, WI",43.110361,-88.043362,False
"S 11TH ST / W GREENFIELD AV,MKE","S 11TH ST & W GREENFIELD AV, MILWAUKEE, WI",43.01704,-87.925353,False
"E WISCONSIN AV / N JEFFERSON ST,MKE","E WISCONSIN AVE & N JEFFERSST, MILWAUKEE, WI",43.038736,-87.904067,False
"2450 W ROOSEVELT DR,MKE","2450 W ROOSEVELT DR, MILWAUKEE, WI",43.095673,-87.943758,False
"5201 W FOND DU LAC AV,MKE","5201 W FOND DU LAC AV, MILWAUKEE, WI",43.091105,-87.977819,False
"2130 W LINCOLN AV,MKE","2130 W LINCOLN AV, MILWAUKEE, WI",43.003281,-87.94066600000002,False
"911 S 25TH ST,MKE","911 S 25TH ST, MILWAUKEE, WI",43.02156,-87.945265,False
"4800 S 13TH ST,MKE","4800 S 13TH ST, MILWAUKEE, WI",42.957583,-87.929077,False
"5300 W ROOSEVELT DR,MKE","5300 W ROOSEVELT DR, MILWAUKEE, WI",43.080031,-87.97994200000002,False
"S 7TH ST / W GREENFIELD AV,MKE","S 7TH ST & W GREENFIELD AV, MILWAUKEE, WI",43.01704,-87.919679,False
"N SHERMAN BL / W MILL RD,MKE","N SHERMAN BL & W MILL RD, MILWAUKEE, WI",43.011264,-87.958409,False
"2500 S DELAWARE AV,MKE","2500 S DELAWARE AV, MILWAUKEE, WI",42.998307,-87.891441,False
"4320 S 27TH ST,MKE","4320 S 27TH ST, MILWAUKEE, WI",42.9662,-87.94771999999998,False
"5121 N HOPKINS ST,MKE","5121 N HOPKINS ST, MILWAUKEE, WI",43.110314,-87.962912,False
"2301 N LAKE DR,MKE","2301 N LAKE DR, MILWAUKEE, WI",43.061285,-87.880087,False
"6500 W FLORIST AV,MKE","6500 W FLORIST AV, MILWAUKEE, WI",43.126556,-87.9922,False
"225 W CAPITOL DR,MKE","225 W CAPITOL DR, MILWAUKEE, WI",43.08847700000001,-87.912362,False
"12125 W WREN CT,MKE","12125 W WREN CT, MILWAUKEE, WI",43.125125,-88.063599,False
"2104 W RAMSEY AV,MKE","2104 W RAMSEY AV, MILWAUKEE, WI",42.937858,-87.94091,False
"7228 W WELLINGTON PL,MKE","7228 W WELLINGTPL, MILWAUKEE, WI",43.108573,-88.00174100000002,False
"S 51ST ST / W LINCOLN AV,MKE","S 51ST ST & W LINCOLN AV, MILWAUKEE, WI",43.002901,-87.976997,False
"743 N 31ST ST,MKE","743 N 31ST ST, MILWAUKEE, WI",43.039709,-87.95344,False
"2835 N 32ND ST,MKE","2835 N 32ND ST, MILWAUKEE, WI",43.070264,-87.954215,False
"6001 W CLEVELAND AV,MKE","6001 W CLEVELAND AV, MILWAUKEE, WI",42.995375,-87.987972,False
"1400 W MITCHELL ST,MKE","1400 W MITCHELL ST, MILWAUKEE, WI",43.012567,-87.929549,False
"2200 S ALDRICH ST,MKE","2200 S ALDRICH ST, MILWAUKEE, WI",43.004455,-87.898713,False
"1500 S MUSKEGO AV,MKE","1500 S MUSKEGO AV, MILWAUKEE, WI",43.015072,-87.934554,False
"4438 N 22ND ST,MKE","4438 N 22ND ST, MILWAUKEE, WI",43.097889,-87.939041,False
"4800 N 18TH ST,MKE","4800 N 18TH ST, MILWAUKEE, WI",43.104646,-87.93266,False
"N 71ST ST / W CAPITOL DR,MKE","N 71ST ST & W CAPITOL DR, MILWAUKEE, WI",43.089936,-88.000624,False
"N 36TH ST / W THURSTON AV,MKE","N 36TH ST & W THURSTAV, MILWAUKEE, WI",43.08252,-87.95848000000002,False
"834 S WATER ST,MKE","834 S WATER ST, MILWAUKEE, WI",43.022781,-87.906525,False
"1300 N 55TH ST,MKE","1300 N 55TH ST, MILWAUKEE, WI",43.047598,-87.981852,False
"2373 N 52ND ST,MKE","2373 N 52ND ST, MILWAUKEE, WI",43.06202800000001,-87.979001,False
"6952 N 37TH ST,MKE","6952 N 37TH ST, MILWAUKEE, WI",43.141988,-87.957767,False
"400 E BAY ST,MKE","400 E BAY ST, MILWAUKEE, WI",43.006024,-87.904089,False
"801 W MICHIGAN ST,MKE","801 W MICHIGAN ST, MILWAUKEE, WI",43.037024,-87.922812,False
"8608 W BENDER AV,MKE","8608 W BENDER AV, MILWAUKEE, WI",43.132886,-88.019487,False
"420 E CAPITOL DR,MKE","420 E CAPITOL DR, MILWAUKEE, WI",43.08961400000001,-87.905128,False
"544 E OGDEN AV,MKE","544 E OGDEN AV, MILWAUKEE, WI",43.04881500000001,-87.90479,False
"4500 W FOREST HOME AV,MKE","4500 W FOREST HOME AV, MILWAUKEE, WI",42.987361,-87.970407,False
"3000 W CANAL ST,MKE","3000 W CANAL ST, MILWAUKEE, WI",43.031311,-87.95165899999998,False
"4300 S 20TH ST,MKE","4300 S 20TH ST, MILWAUKEE, WI",42.966752,-87.93893100000003,False
"1614 E NORTH AV,MKE","1614 E NORTH AV, MILWAUKEE, WI",43.060457,-87.8898,False
"4265 N 30TH ST,MKE","4265 N 30TH ST, MILWAUKEE, WI",43.094535,-87.951736,False
"622 W WISCONSIN AV,MKE","622 W WISCONSIN AV, MILWAUKEE, WI",43.039122,-87.919498,False
"N 18TH ST / W NORTH AV,MKE","N 18TH ST & W NORTH AV, MILWAUKEE, WI",43.059148,-87.935149,False
"1721 W CANAL ST,MKE","1721 W CANAL ST, MILWAUKEE, WI",43.030391,-87.934735,False
"300 W GRANGE AV,MKE","300 W GRANGE AV, MILWAUKEE, WI",42.94643,-87.91461899999999,False
"1609 E NORTH AV,MKE","1609 E NORTH AV, MILWAUKEE, WI",43.059862,-87.890072,False
"818 W SCOTT ST,MKE","818 W SCOTT ST, MILWAUKEE, WI",43.019382,-87.921677,False
"3974 S HOWELL AV,MKE","3974 S HOWELL AV, MILWAUKEE, WI",42.972155,-87.908966,False
"3029 W WELLS ST,MKE","3029 W WELLS ST, MILWAUKEE, WI",43.040134,-87.95200000000001,False
"4400-BLK N 85TH ST,MKE","4400- N 85TH ST, MILWAUKEE, WI",43.096926,-88.018703,False
"4856 S 7TH ST,MKE","4856 S 7TH ST, MILWAUKEE, WI",42.956157,-87.920354,False
"1400 E BRADY ST,MKE","1400 E BRADY ST, MILWAUKEE, WI",43.05327,-87.893025,False
"4715 W VLIET ST,MKE","4715 W VLIET ST, MILWAUKEE, WI",43.048316,-87.973303,False
"4800 W FOND DU LAC AV,MKE","4800 W FOND DU LAC AV, MILWAUKEE, WI",43.08776500000001,-87.972915,False
"S 35TH ST / W BRANTING LA,MKE","S 35TH ST & W BRANTING LA, MILWAUKEE, WI",43.015091,-87.95756899999998,False
"2957 N 11TH ST,MKE","2957 N 11TH ST, MILWAUKEE, WI",43.072565,-87.92561500000002,False
"2840 N 39TH ST,MKE","2840 N 39TH ST, MILWAUKEE, WI",43.070621,-87.961729,False
"3126 S BRUST AV,MKE","3126 S BRUST AV, MILWAUKEE, WI",42.987749,-87.889126,False
"2423 W LISBON AV,MKE","2423 W LISBAV, MILWAUKEE, WI",43.011264,-87.958409,False
"6719 W CAPITOL DR,MKE","6719 W CAPITOL DR, MILWAUKEE, WI",43.089607,-87.996423,False
"10740 W GREEN TREE RD,MKE","10740 W GREEN TREE RD, MILWAUKEE, WI",43.140963,-88.046463,False
"N 107TH ST / W GREEN TREE RD,MKE","N 107TH ST & W GREEN TREE RD, MILWAUKEE, WI",43.140817,-88.045182,False
"9208 W CAPITOL DR,MKE","9208 W CAPITOL DR, MILWAUKEE, WI",43.090005,-88.028094,False
"N 26TH ST / W ST PAUL AV,MKE","N 26TH ST & W ST PAUL AV, MILWAUKEE, WI",43.034945,-87.946381,False
"4573 N 48TH ST,MKE","4573 N 48TH ST, MILWAUKEE, WI",43.100487,-87.97354200000002,False
"4723 W CAPITOL DR,MKE","4723 W CAPITOL DR, MILWAUKEE, WI",43.089511,-87.972936,False
"3127 S BRUST AV,MKE","3127 S BRUST AV, MILWAUKEE, WI",42.9875,-87.889573,False
"2500 S SHORE DR,MKE","2500 S SHORE DR, MILWAUKEE, WI",43.000143,-87.888913,False
"3000 W CAPITOL DR,MKE","3000 W CAPITOL DR, MILWAUKEE, WI",43.090283,-87.950724,False
"2530 W GRANT ST,MKE","2530 W GRANT ST, MILWAUKEE, WI",43.005144,-87.946105,False
"4120 N 6TH ST,MKE","4120 N 6TH ST, MILWAUKEE, WI",43.092045,-87.91793,False
"N 29TH ST / W BROWN ST,MKE","N 29TH ST & W BROWN ST, MILWAUKEE, WI",43.056392,-87.949945,False
"1208 S 31ST ST,MKE","1208 S 31ST ST, MILWAUKEE, WI",43.018948,-87.952432,False
"1425 N FARWELL AV,MKE","1425 N FARWELL AV, MILWAUKEE, WI",43.048716,-87.896586,False
"2310 W GREENFIELD AV,MKE","2310 W GREENFIELD AV, MILWAUKEE, WI",43.017274,-87.942516,False
"3700 W OKLAHOMA AV,MKE","3700 W OKLAHOMA AV, MILWAUKEE, WI",42.988716,-87.96060200000002,False
"1414 W MADISON ST,MKE","1414 W MADISST, MILWAUKEE, WI",43.011264,-87.958409,False
"2575 N 8TH ST,MKE","2575 N 8TH ST, MILWAUKEE, WI",43.065328,-87.921621,False
"S 1ST ST / E NATIONAL AV,MKE","S 1ST ST & E NATIONAL AV, MILWAUKEE, WI",43.023206,-87.91122800000002,False
"1954 S 30TH ST,MKE","1954 S 30TH ST, MILWAUKEE, WI",43.009101,-87.95123000000002,False
"6125 N 117TH ST,MKE","6125 N 117TH ST, MILWAUKEE, WI",43.128738,-88.058154,False
"3745 N 84TH ST,MKE","3745 N 84TH ST, MILWAUKEE, WI",43.085338,-88.01788499999998,False
"4757 W LEON TR,MKE","4757 W LETR, MILWAUKEE, WI",43.011264,-87.958409,False
"6200 W CAPITOL DR,MKE","6200 W CAPITOL DR, MILWAUKEE, WI",43.089815,-87.989521,False
"3331 N 17TH ST,MKE","3331 N 17TH ST, MILWAUKEE, WI",43.079771,-87.932572,False
"4312 W FOND DU LAC AV,MKE","4312 W FOND DU LAC AV, MILWAUKEE, WI",43.083478,-87.96748000000002,False
"3633 N 2ND LA,MKE","3633 N 2ND LA, MILWAUKEE, WI",43.083292,-87.913229,False
"2404 S 5TH PL,MKE","2404 S 5TH PL, MILWAUKEE, WI",43.001586,-87.91754399999998,False
"724 S 21ST ST,MKE","724 S 21ST ST, MILWAUKEE, WI",43.023836,-87.93932099999998,False
"2768 N 53RD ST,MKE","2768 N 53RD ST, MILWAUKEE, WI",43.069449,-87.979394,False
"1000 W COLLEGE AV,MKE","1000 W COLLEGE AV, MILWAUKEE, WI",42.932354,-87.92694300000002,False
"5428 W NORTH AV,MKE","5428 W NORTH AV, MILWAUKEE, WI",43.060916,-87.981289,False
"2200 W GARFIELD AV,MKE","2200 W GARFIELD AV, MILWAUKEE, WI",43.05897,-87.940055,False
"2300 W LAYTON AV,MKE","2300 W LAYTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"6209 W SPOKANE ST,MKE","6209 W SPOKANE ST, MILWAUKEE, WI",43.143267,-87.98832900000002,False
"3626 S 71ST ST,MKE","3626 S 71ST ST, MILWAUKEE, WI",42.978365,-88.001039,False
"805 E MASON ST,MKE","805 E MASST, MILWAUKEE, WI",43.082018,-87.889534,False
"1925 W CORNELL ST,MKE","1925 W CORNELL ST, MILWAUKEE, WI",43.097563,-87.935234,False
"1021 N OLD WORLD THIRD ST,MKE","1021 N OLD WORLD THIRD ST, MILWAUKEE, WI",43.043446,-87.914891,False
"1500 E NORTH AV,MKE","1500 E NORTH AV, MILWAUKEE, WI",43.0603,-87.89163,False
5720 W WISCONSIN,"5720 W WISCONSIN, MILWAUKEE, WI",43.039061,-87.984703,False
"1601 E OKLAHOMA AV,MKE","1601 E OKLAHOMA AV, MILWAUKEE, WI",42.987464,-87.888703,False
"5000 W CHAMBERS ST,MKE","5000 W CHAMBERS ST, MILWAUKEE, WI",43.074293,-87.97593499999998,False
"2440 N 57TH ST,MKE","2440 N 57TH ST, MILWAUKEE, WI",43.063404,-87.983733,False
"1232 W HISTORIC MITCHELL ST,MKE","1232 W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012423,-87.927462,False
"3000 W LINCOLN AV,MKE","3000 W LINCOLN AV, MILWAUKEE, WI",43.003353,-87.95191700000002,False
"2612 W BURLEIGH ST,MKE","2612 W BURLEIGH ST, MILWAUKEE, WI",43.075434,-87.946465,False
"1527 W BURLEIGH ST,MKE","1527 W BURLEIGH ST, MILWAUKEE, WI",43.074702,-87.930725,False
"3450 W HOPKINS ST,MKE","3450 W HOPKINS ST, MILWAUKEE, WI",43.093506,-87.955568,False
"6640 W MILL RD,MKE","6640 W MILL RD, MILWAUKEE, WI",43.134186,-87.994522,False
"2877 N 76TH ST,MKE","2877 N 76TH ST, MILWAUKEE, WI",43.071528,-88.007762,False
"3701 S 27TH ST,MKE","3701 S 27TH ST, MILWAUKEE, WI",42.977406,-87.94980600000002,False
"4800 S 20TH ST,MKE","4800 S 20TH ST, MILWAUKEE, WI",42.95813,-87.93888199999998,False
"2110 E OKLAHOMA AV,MKE","2110 E OKLAHOMA AV, MILWAUKEE, WI",42.98846,-87.883151,False
"4449 N TEUTONIA AV,MKE","4449 N TEUTONIA AV, MILWAUKEE, WI",43.097979,-87.943595,False
"1403 E OKLAHOMA AV,MKE","1403 E OKLAHOMA AV, MILWAUKEE, WI",42.987936,-87.891575,False
"3805 N 19TH ST,MKE","3805 N 19TH ST, MILWAUKEE, WI",43.086116,-87.93475,False
5410 W WISC AV,"5410 W WISC AV, MILWAUKEE, WI",43.011264,-87.958409,False
"1354 W MELVINA ST,MKE","1354 W MELVINA ST, MILWAUKEE, WI",43.087814,-87.927699,False
"2110 S KINNICKINNIC AV,MKE","2110 S KINNICKINNIC AV, MILWAUKEE, WI",43.003998,-87.905006,False
"1951 W HAMPTON AV,MKE","1951 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"S LAYTON BL / W BECHER ST,MKE","S LAYTBL & W BECHER ST, MILWAUKEE, WI",43.011264,-87.958409,False
"958 N 35TH ST,MKE","958 N 35TH ST, MILWAUKEE, WI",43.042943,-87.957219,False
"6840 N 60TH ST,MKE","6840 N 60TH ST, MILWAUKEE, WI",43.142229,-87.985125,False
"2842 N 35TH ST,MKE","2842 N 35TH ST, MILWAUKEE, WI",43.0707,-87.956949,False
6262 N 118TH ST,"6262 N 118TH ST, MILWAUKEE, WI",43.131408,-88.058623,False
SPD,"SPD, MILWAUKEE, WI",43.011264,-87.958409,False
"6900 W STEVENSON ST,MKE","6900 W STEVENSST, MILWAUKEE, WI",43.031945,-87.998654,False
"2544 N FRATNEY ST,MKE","2544 N FRATNEY ST, MILWAUKEE, WI",43.064791,-87.901175,False
"W LOCUST ST / N SHERMAN BL,MKE","W LOCUST ST & N SHERMAN BL, MILWAUKEE, WI",43.071426,-87.97107700000002,False
"2620 W WISCONSIN AV,MKE","2620 W WISCONSIN AV, MILWAUKEE, WI",43.039137,-87.947046,False
"430 N 30TH ST,MKE","430 N 30TH ST, MILWAUKEE, WI",43.035479,-87.95115,False
"4808 N 19TH ST,MKE","4808 N 19TH ST, MILWAUKEE, WI",43.104517,-87.93397399999998,False
"7025 W MAIN ST,MKE","7025 W MAIN ST, MILWAUKEE, WI",43.02532,-88.001357,False
"9089 N 75TH ST,MKE","9089 N 75TH ST, MILWAUKEE, WI",43.183613,-88.000845,False
"5205 N 55TH ST,MKE","5205 N 55TH ST, MILWAUKEE, WI",43.11222100000001,-87.981523,False
"6139 N 118TH ST,MKE","6139 N 118TH ST, MILWAUKEE, WI",43.128961,-88.059327,False
"300 S 1ST ST,MKE","300 S 1ST ST, MILWAUKEE, WI",43.028046,-87.910501,False
"8306 W RUBY AV,MKE","8306 W RUBY AV, MILWAUKEE, WI",43.099504,-88.016262,False
"1966 N 8TH ST,MKE","1966 N 8TH ST, MILWAUKEE, WI",43.056021,-87.921451,False
"3005 E HAMPSHIRE ST,MKE","3005 E HAMPSHIRE ST, MILWAUKEE, WI",43.075475,-87.872874,False
"S 76TH ST / W HOWARD AV,MKE","S 76TH ST & W HOWARD AV, MILWAUKEE, WI",42.973757,-88.007975,False
"3215 N 34TH ST,MKE","3215 N 34TH ST, MILWAUKEE, WI",43.077477,-87.956346,False
"5372 N 36TH ST,MKE","5372 N 36TH ST, MILWAUKEE, WI",43.115338,-87.95715200000002,False
"4733 W VLIET ST,MKE","4733 W VLIET ST, MILWAUKEE, WI",43.048316,-87.973303,False
"W FAIRMOUNT AV / N 58TH ST,MKE","W FAIRMOUNT AVE & N 58TH ST, MILWAUKEE, WI",43.10842,-87.985012,False
"619 W WALNUT ST,MKE","619 W WALNUT ST, MILWAUKEE, WI",43.051849,-87.919324,False
"3856 N 22ND ST,MKE","3856 N 22ND ST, MILWAUKEE, WI",43.087272,-87.939142,False
"1700 W LOCUST ST,MKE","1700 W LOCUST ST, MILWAUKEE, WI",43.071246,-87.934399,False
"1980 N SUMMIT AV,MKE","1980 N SUMMIT AV, MILWAUKEE, WI",43.055312,-87.886682,False
"3436 N 17TH ST,MKE","3436 N 17TH ST, MILWAUKEE, WI",43.080961,-87.931827,False
"S 43RD ST / W LINCOLN AV,MKE","S 43RD ST & W LINCOLN AV, MILWAUKEE, WI",43.002911,-87.967712,False
"4759 N 19TH ST,MKE","4759 N 19TH ST, MILWAUKEE, WI",43.103606,-87.934304,False
"2543 N 22ND ST,MKE","2543 N 22ND ST, MILWAUKEE, WI",43.065149,-87.940288,False
"N SHERMAN BL / W WRIGHT ST,MKE","N SHERMAN BL & W WRIGHT ST, MILWAUKEE, WI",43.011264,-87.958409,False
"5601 N LOVERS LANE RD,MKE","5601 N LOVERS LANE RD, MILWAUKEE, WI",43.119914,-88.056184,False
"2361 S 12TH ST,MKE","2361 S 12TH ST, MILWAUKEE, WI",43.001511,-87.927536,False
"3210 S 8TH ST,MKE","3210 S 8TH ST, MILWAUKEE, WI",42.986186,-87.921139,False
"3333 N 3RD ST,MKE","3333 N 3RD ST, MILWAUKEE, WI",43.079542,-87.914136,False
"3351 N RICHARDS ST,MKE","3351 N RICHARDS ST, MILWAUKEE, WI",43.079544,-87.907873,False
"814 W WISCONSIN AV,MKE","814 W WISCONSIN AV, MILWAUKEE, WI",43.039511,-87.922286,False
"N 65TH ST / W CARMEN AV,MKE","N 65TH ST & W CARMEN AV, MILWAUKEE, WI",43.123066,-87.992272,False
"6680 N TEUTONIA AV,MKE","6680 N TEUTONIA AV, MILWAUKEE, WI",43.139111,-87.952424,False
"E LOCUST ST / N HUMBOLDT BL,MKE","E LOCUST ST & N HUMBOLDT BL, MILWAUKEE, WI",43.071159,-87.89779899999998,False
"1320 W BURNHAM ST,MKE","1320 W BURNHAM ST, MILWAUKEE, WI",43.010759,-87.928752,False
"6673 N BOURBON ST,MKE","6673 N BOURBST, MILWAUKEE, WI",43.011264,-87.958409,False
SSHERMAN/WRIGHT/CENTER,"SSHERMAN&WRIGHT&CENTER, MILWAUKEE, WI",43.011264,-87.958409,False
"4157 N 82ND ST,MKE","4157 N 82ND ST, MILWAUKEE, WI",43.092978,-88.015263,False
"3237 S 16TH ST,MKE","3237 S 16TH ST, MILWAUKEE, WI",42.985653000000006,-87.935744,False
"4651 N GREEN BAY AV,MKE","4651 N GREEN BAY AV, MILWAUKEE, WI",43.101655,-87.930387,False
"1051 E RUSSELL AV,MKE","1051 E RUSSELL AV, MILWAUKEE, WI",42.995848,-87.895374,False
"8017 W HAMPTON AV,MKE","8017 W HAMPTAV, MILWAUKEE, WI",43.011264,-87.958409,False
"5973 N 77TH ST,MKE","5973 N 77TH ST, MILWAUKEE, WI",43.126593,-88.007334,False
"1435 S 8TH ST,MKE","1435 S 8TH ST, MILWAUKEE, WI",43.016207,-87.921475,False
"2525 N SHERMAN BL,MKE","2525 N SHERMAN BL, MILWAUKEE, WI",43.066061,-87.968114,False
"951 N JAMES LOVELL ST,MKE","951 N JAMES LOVELL ST, MILWAUKEE, WI",43.042662,-87.920879,False
"237 N 36TH ST,MKE","237 N 36TH ST, MILWAUKEE, WI",43.033512,-87.95922900000002,False
"2735 S KINNICKINNIC AV,MKE","2735 S KINNICKINNIC AV, MILWAUKEE, WI",42.995162,-87.89579499999998,False
"408 W MEINECKE AV,MKE","408 W MEINECKE AV, MILWAUKEE, WI",43.062252,-87.915931,False
2336 W WISCONSIN AVE,"2336 W WISCONSIN AVE, MILWAUKEE, WI",43.039059,-87.942612,False
"117 E CHAMBERS ST,MKE","117 E CHAMBERS ST, MILWAUKEE, WI",43.072717,-87.910269,False
"N HOLTON ST / E CHAMBERS ST,MKE","N HOLTST & E CHAMBERS ST, MILWAUKEE, WI",43.011264,-87.958409,False
"417 E BURLEIGH ST,MKE","417 E BURLEIGH ST, MILWAUKEE, WI",43.074505,-87.905804,False
2923 W OKLAHOMA AVE,"2923 W OKLAHOMA AVE, MILWAUKEE, WI",42.988216,-87.95135,False
"318 E LOCUST ST,MKE","318 E LOCUST ST, MILWAUKEE, WI",43.071331,-87.907005,False
"1915 N WATER ST,MKE","1915 N WATER ST, MILWAUKEE, WI",43.056451,-87.898966,False
"1254 N 35TH ST,MKE","1254 N 35TH ST, MILWAUKEE, WI",43.046957,-87.957226,False
"3118 S BRISBANE AV,MKE","3118 S BRISBANE AV, MILWAUKEE, WI",42.987743,-87.905387,False
2117 W CENTER ST,"2117 W CENTER ST, MILWAUKEE, WI",43.067664,-87.93888299999998,False
"3917 N 13TH ST,MKE","3917 N 13TH ST, MILWAUKEE, WI",43.08805200000001,-87.92739300000002,False
"3438 N 94TH ST,MKE","3438 N 94TH ST, MILWAUKEE, WI",43.081406,-88.029484,False
"7500 W MAIN ST,MKE","7500 W MAIN ST, MILWAUKEE, WI",43.026021,-88.005986,False
"2812 N 5TH ST,MKE","2812 N 5TH ST, MILWAUKEE, WI",43.069807,-87.916162,False
3021 N HOLTON ST,"3021 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409,False
"4402 N 27TH ST,MKE","4402 N 27TH ST, MILWAUKEE, WI",43.097483,-87.9464,False
"3420 S 39TH ST,MKE","3420 S 39TH ST, MILWAUKEE, WI",42.98246500000001,-87.96266899999998,False
"2214 N 27TH ST,MKE","2214 N 27TH ST, MILWAUKEE, WI",43.059392,-87.947378,False
"N 23RD ST / W VINE ST,MKE","N 23RD ST & W VINE ST, MILWAUKEE, WI",43.054845,-87.941374,False
"2961 N HOLTON ST,MKE","2961 N HOLTST, MILWAUKEE, WI",43.011264,-87.958409,False
"2300 N 15TH ST,MKE","2300 N 15TH ST, MILWAUKEE, WI",43.060277,-87.93144000000002,False
"821 W STATE ST,MKE","821 W STATE ST, MILWAUKEE, WI",43.042506,-87.922258,False
"6724 W CHAMBERS ST,MKE","6724 W CHAMBERS ST, MILWAUKEE, WI",43.073794,-87.99655200000002,False
"2913 N 35TH ST,MKE","2913 N 35TH ST, MILWAUKEE, WI",43.071908,-87.957615,False
"3271 N 15TH ST,MKE","3271 N 15TH ST, MILWAUKEE, WI",43.07841,-87.930076,False
"2725 N 44TH ST,MKE","2725 N 44TH ST, MILWAUKEE, WI",43.06849,-87.969018,False
"3288 N 27TH ST,MKE","3288 N 27TH ST, MILWAUKEE, WI",43.078937,-87.946969,False
"5948 N SHERMAN BL,MKE","5948 N SHERMAN BL, MILWAUKEE, WI",43.125441,-87.965551,False
"N 44TH ST / W CAPITOL DR,MKE","N 44TH ST & W CAPITOL DR, MILWAUKEE, WI",43.089815,-87.96852700000002,False
"W MC KINLEY AV / N 21ST ST,MKE","W MC KINLEY AVE & N 21ST ST, MILWAUKEE, WI",43.047506,-87.98226,False
"2102 W FOND DU LAC AV,MKE","2102 W FOND DU LAC AV, MILWAUKEE, WI",43.061063,-87.939059,False
8250 N 46TH ST,"8250 N 46TH ST, MILWAUKEE, WI",43.168179,-87.968482,False
"2200 W KILBOURN AV,MKE","2200 W KILBOURN AV, MILWAUKEE, WI",43.042465,-87.940543,False
"N 41ST ST / W NORTH AV,MKE","N 41ST ST & W NORTH AV, MILWAUKEE, WI",43.059243,-87.964663,False
"2338 N 15TH ST,MKE","2338 N 15TH ST, MILWAUKEE, WI",43.06131,-87.930934,False
"3056 N PALMER ST,MKE","3056 N PALMER ST, MILWAUKEE, WI",43.07421,-87.90890300000002,False
"3312 W LAKEFIELD DR,MKE","3312 W LAKEFIELD DR, MILWAUKEE, WI",42.98622,-87.955395,False
"2435 W WISCONSIN AV,MKE","2435 W WISCONSIN AV, MILWAUKEE, WI",43.038251,-87.943952,False
"3829 N 55TH ST,MKE","3829 N 55TH ST, MILWAUKEE, WI",43.086899,-87.98233499999998,False
"8639 W DOUGLAS AV,MKE","8639 W DOUGLAS AV, MILWAUKEE, WI",43.130342,-88.01965899999998,False
"4229 W LUSCHER AV,MKE","4229 W LUSCHER AV, MILWAUKEE, WI",43.105277,-87.965884,False
"905 W MADISON ST,MKE","905 W MADISST, MILWAUKEE, WI",43.011264,-87.958409,False
"930 W HISTORIC MITCHELL ST,MKE","930 W HISTORIC MITCHELL ST, MILWAUKEE, WI",43.012644,-87.9236,False
"1218 W KILBOURN AV,MKE","1218 W KILBOURN AV, MILWAUKEE, WI",43.041844,-87.927494,False
"1013 W GREENFIELD AV,MKE","1013 W GREENFIELD AV, MILWAUKEE, WI",43.016835,-87.924375,False
"5104 W GREENFIELD AV,WMW","5104 W GREENFIELD AV,WMW, MILWAUKEE, WI",43.017346,-87.977237,False
"6506 W WARNIMONT AV,MKE","6506 W WARNIMONT AV, MILWAUKEE, WI",42.979498,-87.994825,False
"S 14TH ST / W GREENFIELD AV,MKE","S 14TH ST & W GREENFIELD AV, MILWAUKEE, WI",43.01704,-87.929282,False
"9315 W RIVERWOODS DR,MKE","9315 W RIVERWOODS DR, MILWAUKEE, WI",43.137014,-88.027947,False
"2816 W CLARKE ST,MKE","2816 W CLARKE ST, MILWAUKEE, WI",43.066962,-87.949185,False
"2320 W BURLEIGH ST,MKE","2320 W BURLEIGH ST, MILWAUKEE, WI",43.075648,-87.941273,False
327 W MELVINA ST,"327 W MELVINA ST, MILWAUKEE, WI",43.08809,-87.914376,False
"326 W CONCORDIA AV,MKE","326 W CONCORDIA AV, MILWAUKEE, WI",43.079068,-87.914609,False
"9239 N 75TH ST,MKE","9239 N 75TH ST, MILWAUKEE, WI",43.186238,-88.003408,False
"422 N 5TH ST,MKE","422 N 5TH ST, MILWAUKEE, WI",43.035239,-87.91704200000002,False
