,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
118,182580004-Assignment Completed,182580004,2018-09-15 00:05:14,"4249 N 47TH ST,MKE",7,SUBJ WITH GUN,Assignment Completed,"4249 N 47TH ST,MILWAUKEE","{'lat': 43.094693, 'lng': -87.972257}",
119,182580062-Service in Progress,182580062,2018-09-15 00:42:53,"5813 N 83RD ST,MKE",4,BATTERY,Service in Progress,"5813 N 83RD ST,MILWAUKEE","{'lat': 43.123538, 'lng': -88.014801}",
120,182580069-Assignment Completed,182580069,2018-09-15 00:42:43,"N 58TH ST / W CHAMBERS ST,MKE",7,SUSP PERS/AUTO,Assignment Completed,"N 58TH ST & W CHAMBERS ST,MILWAUKEE","{'lat': 43.073509, 'lng': -87.985108}",
121,182580065-Service in Progress,182580065,2018-09-15 00:42:20,"3626 W FOND DU LAC AV,MKE",7,BATTERY DV,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
122,182580086-Assignment Completed,182580086,2018-09-15 00:49:59,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
123,182580082-Service in Progress,182580082,2018-09-15 00:48:28,"8952 W METCALF PL,MKE",7,BATTERY DV,Service in Progress,"8952 W METCALF PL,MILWAUKEE","{'lat': 43.083037, 'lng': -88.025082}",
124,182580083-Service in Progress,182580083,2018-09-15 00:48:18,"3863 N 15TH ST,MKE",5,INJ PERSON/SICK,Service in Progress,"3863 N 15TH ST,MILWAUKEE","{'lat': 43.087234, 'lng': -87.929843}",
125,182580010-Assignment Completed,182580010,2018-09-15 00:08:34,"6929 W SILVER SPRING DR,MKE",4,CITIZEN CONVEY,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
126,182572956-Advised,182572956,2018-09-15 00:05:57,"3526 N 100TH ST,MKE",7,FAMILY TROUBL-DV,Advised,"3526 N 100TH ST,MILWAUKEE","{'lat': 43.082937, 'lng': -88.037292}",
127,182580094-Service in Progress,182580094,2018-09-15 00:53:26,"2222 N 19TH ST,MKE",3,BATTERY DV,Service in Progress,"2222 N 19TH ST,MILWAUKEE","{'lat': 43.059092, 'lng': -87.935992}",
128,182580088-Service in Progress,182580088,2018-09-15 00:51:29,"2100 W NORTH AV,MKE",3,SHOTSPOTTER,Service in Progress,"2100 W NORTH AV,MILWAUKEE","{'lat': 43.0612, 'lng': -87.941603}",
129,182580071-Unable to Locate Complainant,182580071,2018-09-15 00:50:57,"N 115TH ST / W GOOD HOPE RD,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant,"N 115TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.140997, 'lng': -88.055421}",
130,182580078-Advised,182580078,2018-09-15 00:50:36,"3263 N 15TH ST,MKE",5,TRBL W/SUBJ,Advised,"3263 N 15TH ST,MILWAUKEE","{'lat': 43.078281, 'lng': -87.930079}",
131,182580083-Advised,182580083,2018-09-15 00:48:18,"3863 N 15TH ST,MKE",5,INJ PERSON/SICK,Advised,"3863 N 15TH ST,MILWAUKEE","{'lat': 43.087234, 'lng': -87.929843}",
132,182580030-City Citation(s) Issued,182580030,2018-09-15 00:21:24,"720 N MILWAUKEE ST,MKE",1,SUBJ STOP,City Citation(s) Issued,"720 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.039284, 'lng': -87.906141}",
133,182580098-Service in Progress,182580098,2018-09-15 00:59:27,"N 7TH ST / W CENTER ST,MKE",5,WELFARE CITIZEN,Service in Progress,"N 7TH ST & W CENTER ST,MILWAUKEE","{'lat': 43.067596, 'lng': -87.919843}",
134,182580079-Service in Progress,182580079,2018-09-15 00:58:58,"N 73RD ST / W MILL RD,MKE",4,SUSP PERS/AUTO,Service in Progress,"N 73RD ST & W MILL RD,MILWAUKEE","{'lat': 43.126826, 'lng': -88.002129}",
135,182580105-Advised,182580105,2018-09-15 00:58:16,"2856 S 27TH ST,MKE",6,TS TARGETED,Advised,"2856 S 27TH ST,MILWAUKEE","{'lat': 42.992412, 'lng': -87.945724}",
136,182580102-Unable to Locate Complainant,182580102,2018-09-15 00:57:09,"N OAKLAND AV / E BELLEVIEW PL,MKE",1,ENTRY AUTOS,Unable to Locate Complainant,"N OAKLAND AVE & E BELLEVIEW PL,MILWAUKEE","{'lat': 43.066108, 'lng': -87.88799}",
137,182580100-Assignment Completed,182580100,2018-09-15 00:55:28,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed,"800 E LAYTAV,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
138,182580025-Assignment Completed,182580025,2018-09-15 00:22:01,"6334 W RICHMOND AV,MKE",7,WELFARE CITIZEN,Assignment Completed,"6334 W RICHMOND AV,MILWAUKEE","{'lat': 43.071038, 'lng': -87.991648}",
139,182573035-City Citation(s) Issued,182573035,2018-09-15 00:06:07,"3049 N CRAMER ST,MKE",1,NOISE NUISANCE,City Citation(s) Issued,"3049 N CRAMER ST,MILWAUKEE","{'lat': 43.073931, 'lng': -87.886916}",
140,182580015-City Citation(s) Issued,182580015,2018-09-15 00:12:42,"2469 N 34TH ST,MKE",3,VIOL REST ORDER,City Citation(s) Issued,"2469 N 34TH ST,MILWAUKEE","{'lat': 43.063949, 'lng': -87.956546}",
141,182580115-Service in Progress,182580115,2018-09-15 01:04:14,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
142,182580104-Service in Progress,182580104,2018-09-15 01:03:54,"812 S LAYTON BL,MKE",2,TRBL W/SUBJ,Service in Progress,"812 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
143,182580075-Service in Progress,182580075,2018-09-15 01:01:14,"7661 N 78TH ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"7661 N 78TH ST,MILWAUKEE","{'lat': 43.157378, 'lng': -88.006977}",
144,182580107-Service in Progress,182580107,2018-09-15 01:00:40,"4157 S 2ND ST,MKE",6,SUSP PERS/AUTO,Service in Progress,"4157 S 2ND ST,MILWAUKEE","{'lat': 42.968855, 'lng': -87.9135}",
145,182580082-Unable to Locate Complainant,182580082,2018-09-15 00:48:28,"8952 W METCALF PL,MKE",7,BATTERY DV,Unable to Locate Complainant,"8952 W METCALF PL,MILWAUKEE","{'lat': 43.083037, 'lng': -88.025082}",
146,182580123-Assignment Completed,182580123,2018-09-15 01:08:53,"N OLD WORLD THIRD ST / W HIGHLAND AV,MKE",1,INJ PERSON/SICK,Assignment Completed,"N OLD WORLD THIRD ST & W HIGHLAND AV,MILWAUKEE","{'lat': 43.044298, 'lng': -87.914452}",
147,182580122-Assignment Completed,182580122,2018-09-15 01:08:49,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
148,182580118-Assignment Completed,182580118,2018-09-15 01:06:42,"4474 N HOPKINS ST,MKE",7,SHOTS FIRED,Assignment Completed,"4474 N HOPKINS ST,MILWAUKEE","{'lat': 43.098729, 'lng': -87.95703}",
149,182573025-City Citation(s) Issued,182573025,2018-09-15 00:34:50,"3343 N OAKLAND AV,MKE",1,IND EXPOSURE,City Citation(s) Issued,"3343 N OAKLAND AV,MILWAUKEE","{'lat': 43.078579, 'lng': -87.888044}",
150,182580132-Service in Progress,182580132,2018-09-15 01:14:29,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
151,182580087-Assignment Completed,182580087,2018-09-15 01:11:44,"N 45TH ST / W LLOYD ST,MKE",3,MEET GOVT AGENCY,Assignment Completed,"N 45TH ST & W LLOYD ST,MILWAUKEE","{'lat': 43.057096, 'lng': -87.97008}",
152,182580116-Service in Progress,182580116,2018-09-15 01:10:53,"W HAMPTON AV / N LOVERS LANE RD,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"W HAMPTAV & N LOVERS LANE RD, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
153,182580091-Unable to Locate Complainant,182580091,2018-09-15 01:10:17,"5732 W VILLARD AV,MKE",4,WELFARE CITIZEN,Unable to Locate Complainant,"5732 W VILLARD AV,MILWAUKEE","{'lat': 43.112304, 'lng': -87.984685}",
154,182580104-Advised,182580104,2018-09-15 01:03:54,"812 S LAYTON BL,MKE",2,TRBL W/SUBJ,Advised,"812 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
155,182580148-Assignment Completed,182580148,2018-09-15 01:18:55,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
156,182580144-Service in Progress,182580144,2018-09-15 01:18:36,"2913 N 13TH ST,MKE",5,SHOTSPOTTER,Service in Progress,"2913 N 13TH ST,MILWAUKEE","{'lat': 43.071654, 'lng': -87.927676}",
157,182580134-Advised/Referral,182580134,2018-09-15 01:18:29,"4417 W GLENDALE AV,MKE",7,FIGHT,Advised/Referral,"4417 W GLENDALE AV,MILWAUKEE","{'lat': 43.100592, 'lng': -87.968645}",
158,182580143-Service in Progress,182580143,2018-09-15 01:18:02,"2832 N 13TH ST,MKE",5,SHOTSPOTTER,Service in Progress,"2832 N 13TH ST,MILWAUKEE","{'lat': 43.070186, 'lng': -87.927274}",
159,182572937-Advised,182572937,2018-09-15 01:17:43,"1824 E PARK PL,MKE",1,NOISE NUISANCE,Advised,"1824 E PARK PL,MILWAUKEE","{'lat': 43.067753, 'lng': -87.887008}",
160,182580131-Advised,182580131,2018-09-15 01:17:28,"N 49TH ST / W VLIET ST,MKE",3,WELFARE CITIZEN,Advised,"N 49TH ST & W VLIET ST,MILWAUKEE","{'lat': 43.048845, 'lng': -87.97474}",
161,182580140-Service in Progress,182580140,2018-09-15 01:17:17,"2870 N TEUTONIA AV,MKE",5,SHOTSPOTTER,Service in Progress,"2870 N TEUTONIA AV,MILWAUKEE","{'lat': 43.070981, 'lng': -87.929837}",
162,182580139-Unable to Locate Complainant,182580139,2018-09-15 01:17:06,"2955 N 14TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"2955 N 14TH ST,MILWAUKEE","{'lat': 43.072582, 'lng': -87.929568}",
163,182580110-Advised,182580110,2018-09-15 01:16:53,"2130 S MUSKEGO AV,MKE",2,FAMILY TROUBL-DV,Advised,"2130 S MUSKEGO AV,MILWAUKEE","{'lat': 43.005892, 'lng': -87.942243}",
164,182580137-Assignment Completed,182580137,2018-09-15 01:16:24,"5074 N 51ST BL,MKE",7,FIRE,Assignment Completed,"5074 N 51ST BL,MILWAUKEE","{'lat': 43.109938, 'lng': -87.975864}",
165,182580138-Advised,182580138,2018-09-15 01:16:01,"3309 W NATIONAL AV,MKE",2,TRAFFIC STOP,Advised,"3309 W NATIONAL AV,MILWAUKEE","{'lat': 43.02142, 'lng': -87.955344}",
166,182580135-Service in Progress,182580135,2018-09-15 01:15:12,"2947 N 14TH ST,MKE",5,SHOTSPOTTER,Service in Progress,"2947 N 14TH ST,MILWAUKEE","{'lat': 43.072345, 'lng': -87.929395}",
167,182580098-Advised,182580098,2018-09-15 00:59:27,"N 7TH ST / W CENTER ST,MKE",5,WELFARE CITIZEN,Advised,"N 7TH ST & W CENTER ST,MILWAUKEE","{'lat': 43.067596, 'lng': -87.919843}",
168,182580153-Service in Progress,182580153,2018-09-15 01:23:04,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
169,182580152-Advised,182580152,2018-09-15 01:21:33,"2303 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Advised,"2303 W NATIONAL AV,MILWAUKEE","{'lat': 43.022239, 'lng': -87.942357}",
170,182580150-Open Investigation,182580150,2018-09-15 01:20:40,"612 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Open Investigation,"612 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039122, 'lng': -87.919498}",
171,182580145-Service in Progress,182580145,2018-09-15 01:20:32,"5200-BLK N 37TH ST,MKE",4,ACC PDO,Service in Progress,"5200- N 37TH ST,MILWAUKEE","{'lat': 43.11178, 'lng': -87.958871}",
172,182580144-Unable to Locate Complainant,182580144,2018-09-15 01:18:36,"2913 N 13TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"2913 N 13TH ST,MILWAUKEE","{'lat': 43.071654, 'lng': -87.927676}",
173,182580143-Unable to Locate Complainant,182580143,2018-09-15 01:18:02,"2832 N 13TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"2832 N 13TH ST,MILWAUKEE","{'lat': 43.070186, 'lng': -87.927274}",
174,182580075-No Prosecution,182580075,2018-09-15 01:01:14,"7661 N 78TH ST,MKE",4,TRBL W/SUBJ-DV,No Prosecution,"7661 N 78TH ST,MILWAUKEE","{'lat': 43.157378, 'lng': -88.006977}",
175,182580107-Assignment Completed,182580107,2018-09-15 01:00:40,"4157 S 2ND ST,MKE",6,SUSP PERS/AUTO,Assignment Completed,"4157 S 2ND ST,MILWAUKEE","{'lat': 42.968855, 'lng': -87.9135}",
176,182580164-Advised,182580164,2018-09-15 01:29:50,"125 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised,"125 E JUNEAU AV,MILWAUKEE","{'lat': 43.045255, 'lng': -87.911951}",
177,182572991-Advised,182572991,2018-09-15 01:28:27,"2909 N FREDERICK AV,MKE",1,NOISE NUISANCE,Advised,"2909 N FREDERICK AV,MILWAUKEE","{'lat': 43.071238, 'lng': -87.884531}",
178,182580112-Service in Progress,182580112,2018-09-15 01:28:16,"N 27TH ST / N TEUTONIA AV,MKE",7,WELFARE CITIZEN,Service in Progress,"N 27TH ST & N TEUTONIA AV,MILWAUKEE","{'lat': 43.104497, 'lng': -87.946655}",
179,182580162-Service in Progress,182580162,2018-09-15 01:27:24,"5152 N 47TH ST,MKE",7,TRAFFIC STOP,Service in Progress,"5152 N 47TH ST,MILWAUKEE","{'lat': 43.111028, 'lng': -87.970974}",
180,182580036-Service in Progress,182580036,2018-09-15 01:26:24,"6342 W MEDFORD AV,MKE",7,TRBL W/SUBJ,Service in Progress,"6342 W MEDFORD AV,MILWAUKEE","{'lat': 43.100342, 'lng': -87.990767}",
181,182580156-Assignment Completed,182580156,2018-09-15 01:26:07,"E HARTFORD AV / N OAKLAND AV,MKE",1,THEFT,Assignment Completed,"E HARTFORD AVE & N OAKLAND AV,MILWAUKEE","{'lat': 43.077625, 'lng': -87.887778}",
182,182580159-Service in Progress,182580159,2018-09-15 01:25:48,"2405 W FOREST HOME AV,MKE",2,SHOTSPOTTER,Service in Progress,"2405 W FOREST HOME AV,MILWAUKEE","{'lat': 43.001342, 'lng': -87.947395}",
183,182580121-Service in Progress,182580121,2018-09-15 01:25:41,"S 2ND ST / W BOLIVAR AV,MKE",6,ENTRY AUTOS,Service in Progress,"S 2ND ST & W BOLIVAR AV,MILWAUKEE","{'lat': 42.96833, 'lng': -87.913247}",
184,182580158-Service in Progress,182580158,2018-09-15 01:25:24,"2405 W FOREST HOME AV,MKE",2,INVESTIGATION,Service in Progress,"2405 W FOREST HOME AV,MILWAUKEE","{'lat': 43.001342, 'lng': -87.947395}",
185,182580135-Unable to Locate Complainant,182580135,2018-09-15 01:15:12,"2947 N 14TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"2947 N 14TH ST,MILWAUKEE","{'lat': 43.072345, 'lng': -87.929395}",
186,182580168-Service in Progress,182580168,2018-09-15 01:33:50,"2115 W ROOSEVELT DR,MKE",5,ENTRY,Service in Progress,"2115 W ROOSEVELT DR,MILWAUKEE","{'lat': 43.096648, 'lng': -87.938536}",
187,182580058-Service in Progress,182580058,2018-09-15 01:33:22,"N 35TH ST / W CAPITOL DR,MKE",7,ASSIGNMENT,Service in Progress,"N 35TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.089861, 'lng': -87.957092}",
188,182580174-Advised,182580174,2018-09-15 01:33:13,"1125 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised,"1125 N OLD WORLD THIRD ST,MILWAUKEE","{'lat': 43.044918, 'lng': -87.914873}",
189,182580173-Service in Progress,182580173,2018-09-15 01:32:58,"237 N 35TH ST,MKE",3,TAVERN CHECK,Service in Progress,"237 N 35TH ST,MILWAUKEE","{'lat': 43.033475, 'lng': -87.957874}",
190,182580049-Advised,182580049,2018-09-15 01:32:56,"2543 N 37TH ST,MKE",3,NOISE NUISANCE,Advised,"2543 N 37TH ST,MILWAUKEE","{'lat': 43.065203, 'lng': -87.960095}",
191,182580172-Service in Progress,182580172,2018-09-15 01:32:50,"720 N MILWAUKEE ST,MKE",1,INVESTIGATION,Service in Progress,"720 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.039284, 'lng': -87.906141}",
192,182580171-Assignment Completed,182580171,2018-09-15 01:32:34,"1900 S 31ST ST,MKE",2,SPECIAL ASSIGN,Assignment Completed,"1900 S 31ST ST,MILWAUKEE","{'lat': 43.01021, 'lng': -87.952394}",
193,182580169-Service in Progress,182580169,2018-09-15 01:32:07,"1330 E BRADY ST,MKE",1,PARK AND WALK,Service in Progress,"1330 E BRADY ST,MILWAUKEE","{'lat': 43.05317, 'lng': -87.894474}",
194,182580094-Unable to Locate Complainant,182580094,2018-09-15 00:53:26,"2222 N 19TH ST,MKE",3,BATTERY DV,Unable to Locate Complainant,"2222 N 19TH ST,MILWAUKEE","{'lat': 43.059092, 'lng': -87.935992}",
195,182580183-Unable to Locate Complainant,182580183,2018-09-15 01:39:49,"2154 W NATIONAL AV,MKE",2,SHOTS FIRED,Unable to Locate Complainant,"2154 W NATIONAL AV,MILWAUKEE","{'lat': 43.022776, 'lng': -87.940115}",
196,182580184-Assignment Completed,182580184,2018-09-15 01:39:10,"5001 W VILLARD AV,MKE",7,TRAFFIC HAZARD,Assignment Completed,"5001 W VILLARD AV,MILWAUKEE","{'lat': 43.111837, 'lng': -87.975458}",
197,182580182-Assignment Completed,182580182,2018-09-15 01:37:46,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
198,182580120-Service in Progress,182580120,2018-09-15 01:36:59,"2057 S 14TH ST,MKE",2,TRBL W/SUBJ,Service in Progress,"2057 S 14TH ST,MILWAUKEE","{'lat': 43.006863, 'lng': -87.930246}",
199,182580179-Assignment Completed,182580179,2018-09-15 01:35:30,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
200,182580168-Advised/Referral,182580168,2018-09-15 01:33:50,"2115 W ROOSEVELT DR,MKE",5,ENTRY,Advised/Referral,"2115 W ROOSEVELT DR,MILWAUKEE","{'lat': 43.096648, 'lng': -87.938536}",
201,182580173-Assignment Completed,182580173,2018-09-15 01:32:58,"237 N 35TH ST,MKE",3,TAVERN CHECK,Assignment Completed,"237 N 35TH ST,MILWAUKEE","{'lat': 43.033475, 'lng': -87.957874}",
202,182580112-Assignment Completed,182580112,2018-09-15 01:28:16,"N 27TH ST / N TEUTONIA AV,MKE",7,WELFARE CITIZEN,Assignment Completed,"N 27TH ST & N TEUTONIA AV,MILWAUKEE","{'lat': 43.104497, 'lng': -87.946655}",
203,182580162-Advised,182580162,2018-09-15 01:27:24,"5152 N 47TH ST,MKE",7,TRAFFIC STOP,Advised,"5152 N 47TH ST,MILWAUKEE","{'lat': 43.111028, 'lng': -87.970974}",
204,182580159-Unable to Locate Complainant,182580159,2018-09-15 01:25:48,"2405 W FOREST HOME AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant,"2405 W FOREST HOME AV,MILWAUKEE","{'lat': 43.001342, 'lng': -87.947395}",
205,182580121-Advised,182580121,2018-09-15 01:25:41,"S 2ND ST / W BOLIVAR AV,MKE",6,ENTRY AUTOS,Advised,"S 2ND ST & W BOLIVAR AV,MILWAUKEE","{'lat': 42.96833, 'lng': -87.913247}",
206,182580050-Service in Progress,182580050,2018-09-15 01:40:03,"N 25TH ST / W JUNEAU AV,MKE",3,TRBL W/SUBJ,Service in Progress,"N 25TH ST & W JUNEAU AV,MILWAUKEE","{'lat': 43.044342, 'lng': -87.944919}",
207,182580194-Assignment Completed,182580194,2018-09-15 01:49:24,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
208,182580191-Unable to Locate Complainant,182580191,2018-09-15 01:48:18,"3571 N 18TH ST,MKE",5,THEFT,Unable to Locate Complainant,"3571 N 18TH ST,MILWAUKEE","{'lat': 43.083315, 'lng': -87.933654}",
209,182580193-Advised,182580193,2018-09-15 01:48:05,"1400 E BRADY ST,MKE",1,TRBL W/SUBJ,Advised,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
210,182580190-Advised,182580190,2018-09-15 01:47:08,"N WATER ST / E HIGHLAND AV,MKE",1,INJ PERSON/SICK,Advised,"N WATER ST & E HIGHLAND AV,MILWAUKEE","{'lat': 43.044584, 'lng': -87.910932}",
211,182580120-Advised,182580120,2018-09-15 01:36:59,"2057 S 14TH ST,MKE",2,TRBL W/SUBJ,Advised,"2057 S 14TH ST,MILWAUKEE","{'lat': 43.006863, 'lng': -87.930246}",
212,182580115-Assignment Completed,182580115,2018-09-15 01:04:14,"749 W STATE ST,MKE",1,FOLLOW UP,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
213,182580201-Assignment Completed,182580201,2018-09-15 01:54:26,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed,"350 N PLANKINTAV,MILWAUKEE","{'lat': 43.034331, 'lng': -87.91083}",
214,182580200-Advised,182580200,2018-09-15 01:53:34,"2023 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,Advised,"2023 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.057843, 'lng': -87.877383}",
215,182580195-Service in Progress,182580195,2018-09-15 01:53:17,"2136 E FERNWOOD AV,MKE",6,WELFARE CITIZEN,Service in Progress,"2136 E FERNWOOD AV,MILWAUKEE","{'lat': 42.986736, 'lng': -87.883373}",
216,182580199-Assignment Completed,182580199,2018-09-15 01:53:10,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
217,182580170-Service in Progress,182580170,2018-09-15 01:50:09,"908 W HADLEY ST,MKE",5,BATTERY,Service in Progress,"908 W HADLEY ST,MILWAUKEE","{'lat': 43.069674, 'lng': -87.92292}",
218,182580050-Assignment Completed,182580050,2018-09-15 01:40:03,"N 25TH ST / W JUNEAU AV,MKE",3,TRBL W/SUBJ,Assignment Completed,"N 25TH ST & W JUNEAU AV,MILWAUKEE","{'lat': 43.044342, 'lng': -87.944919}",
219,182580036-Unable to Locate Complainant,182580036,2018-09-15 01:26:24,"6342 W MEDFORD AV,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"6342 W MEDFORD AV,MILWAUKEE","{'lat': 43.100342, 'lng': -87.990767}",
220,182580212-Service in Progress,182580212,2018-09-15 01:59:18,"5716 W HAMPTON AV,MKE",7,FIRE,Service in Progress,"5716 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
221,182580207-Advised,182580207,2018-09-15 01:58:26,"3011 N 28TH ST,MKE",5,PROPERTY DAMAGE,Advised,"3011 N 28TH ST, MILWAUKEE, WI","{'lat': 43.073682, 'lng': -87.948817}",
222,182580205-Unable to Locate Complainant,182580205,2018-09-15 01:58:09,"W GOOD HOPE RD / N 91ST ST,MKE",4,RECKLESS VEHICLE,Unable to Locate Complainant,"W GOOD HOPE RD & N 91ST ST, MILWAUKEE, WI","{'lat': 43.149332, 'lng': -88.025157}",
223,182580107-To be Filed,182580107,2018-09-15 01:00:40,"4157 S 2ND ST,MKE",6,SUSP PERS/AUTO,To be Filed,"4157 S 2ND ST,MILWAUKEE","{'lat': 42.968855, 'lng': -87.9135}",
224,182580221-Service in Progress,182580221,2018-09-15 02:04:29,"N 35TH ST / W CHAMBERS ST,MKE",7,INJ PERSON/SICK,Service in Progress,"N 35TH ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073367, 'lng': -87.957334}",
225,182580227-Assignment Completed,182580227,2018-09-15 02:03:58,"144 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Assignment Completed,"144 E JUNEAU AV,MILWAUKEE","{'lat': 43.045963, 'lng': -87.911626}",
226,182580222-Service in Progress,182580222,2018-09-15 02:03:53,"3333-A N 3RD ST,MKE",5,FAMILY TROUBL-DV,Service in Progress,"3333-A N 3RD ST, MILWAUKEE, WI","{'lat': 43.079542, 'lng': -87.914136}",
227,182580224-Assignment Completed,182580224,2018-09-15 02:03:13,"E LAND PL / N MARSHALL ST,MKE",1,INVESTIGATION,Assignment Completed,"E LAND PL & N MARSHALL ST, MILWAUKEE, WI","{'lat': 43.055151, 'lng': -87.900788}",
228,182580215-Service in Progress,182580215,2018-09-15 02:02:54,"2575 S 19TH ST,MKE",2,BATTERY,Service in Progress,"2575 S 19TH ST, MILWAUKEE, WI","{'lat': 42.997699, 'lng': -87.937419}",
229,182580210-Service in Progress,182580210,2018-09-15 02:02:29,"N FARWELL AV / E OGDEN AV,MKE",1,ESCORT,Service in Progress,"N FARWELL AVE & E OGDEN AV,MILWAUKEE","{'lat': 43.048077, 'lng': -87.896962}",
