,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
121,182570065-Service in Progress,182570065,2018-09-14 00:32:51,"3406 W CENTER ST,MKE",7,SHOTSPOTTER,Service in Progress,"3406 W CENTER ST,MILWAUKEE","{'lat': 43.068054, 'lng': -87.956298}",
122,182570057-Unable to Locate Complainant,182570057,2018-09-14 00:31:50,"6170 N 76TH ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant,"6170 N 76TH ST,MILWAUKEE","{'lat': 43.130608, 'lng': -88.003163}",
123,182570060-Advised,182570060,2018-09-14 00:30:40,"795 N JEFFERSON ST,MKE",1,FIGHT,Advised,"795 N JEFFERSST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
124,182570064-Assignment Completed,182570064,2018-09-14 00:29:53,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
125,182570059-Assignment Completed,182570059,2018-09-14 00:27:37,"4001 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed,"4001 W NORTH AV,MILWAUKEE","{'lat': 43.060344, 'lng': -87.963567}",
126,182570055-Assignment Completed,182570055,2018-09-14 00:26:02,"1300 W MALLORY AV,MKE",6,PATROL,Assignment Completed,"1300 W MALLORY AV,MILWAUKEE","{'lat': 42.946415, 'lng': -87.929389}",
127,182570043-Assignment Completed,182570043,2018-09-14 00:21:27,"S 76TH ST / W OKLAHOMA AV,MKE",6,PATROL,Assignment Completed,"S 76TH ST & W OKLAHOMA AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OK', 'country': 'US'}, 'formatted_address': 'Milwaukee, OK'}, 'results': []}"
128,182570042-Assignment Completed,182570042,2018-09-14 00:21:19,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
129,182570070-Service in Progress,182570070,2018-09-14 00:38:34,"2920 N 4TH ST,MKE",5,ASSIGNMENT,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
130,182570068-Advised,182570068,2018-09-14 00:38:21,"3600 S 27TH ST,MKE",6,TRAFFIC STOP,Advised,"3600 S 27TH ST,MILWAUKEE","{'lat': 42.976406, 'lng': -87.946208}",
131,182570066-Open Investigation,182570066,2018-09-14 00:38:07,"2333 N 49TH ST,MKE",3,ACC PDO,Open Investigation,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
132,182562938-Advised,182562938,2018-09-14 00:29:44,"1014 W ATKINSON AV,MKE",5,TRBL W/SUBJ,Advised,"1014 W ATKINSAV,MILWAUKEE","{'lat': 43.084188, 'lng': -87.923655}",
133,182570063-Assignment Completed,182570063,2018-09-14 00:28:51,"9200 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed,"9200 W BLUE MOUND RD,MILWAUKEE","{'lat': 43.036216, 'lng': -88.027792}",
134,182570082-Service in Progress,182570082,2018-09-14 00:44:42,"4850 N 19TH PL,MKE",7,SHOTSPOTTER,Service in Progress,"4850 N 19TH PL,MILWAUKEE","{'lat': 43.105455, 'lng': -87.934889}",
135,182570078-Service in Progress,182570078,2018-09-14 00:44:17,"2769 N 27TH ST,MKE",5,CALL FOR POLICE,Service in Progress,"2769 N 27TH ST,MILWAUKEE","{'lat': 43.069429, 'lng': -87.947633}",
136,182570079-Service in Progress,182570079,2018-09-14 00:43:58,"1926 W HAMPTON AV,MKE",7,SHOTSPOTTER,Service in Progress,"1926 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
137,182570080-Service in Progress,182570080,2018-09-14 00:43:28,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
138,182570077-Assignment Completed,182570077,2018-09-14 00:42:47,"111 W HOWARD AV,MKE",6,INJ PERSON/SICK,Assignment Completed,"111 W HOWARD AV,MILWAUKEE","{'lat': 42.973492, 'lng': -87.910002}",
139,182570071-Service in Progress,182570071,2018-09-14 00:41:30,"3278 N DOUSMAN ST,MKE",5,BATTERY DV,Service in Progress,"3278 N DOUSMAN ST,MILWAUKEE","{'lat': 43.077818, 'lng': -87.895661}",
140,182570076-Service in Progress,182570076,2018-09-14 00:40:36,"2300 N 4TH ST,MKE",5,PATROL,Service in Progress,"2300 N 4TH ST,MILWAUKEE","{'lat': 43.060138, 'lng': -87.915625}",
141,182570065-Unable to Locate Complainant,182570065,2018-09-14 00:32:51,"3406 W CENTER ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant,"3406 W CENTER ST,MILWAUKEE","{'lat': 43.068054, 'lng': -87.956298}",
142,182570041-Assignment Completed,182570041,2018-09-14 00:18:47,"720 N MILWAUKEE ST,MKE",1,PARK AND WALK,Assignment Completed,"720 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.039284, 'lng': -87.906141}",
143,182570093-Service in Progress,182570093,2018-09-14 00:49:30,"2600 N 61ST ST,MKE",3,PATROL,Service in Progress,"2600 N 61ST ST,MILWAUKEE","{'lat': 43.066307, 'lng': -87.988283}",
144,182570092-Advised,182570092,2018-09-14 00:49:27,"N 61ST ST / W VILLARD AV,MKE",7,TRAFFIC STOP,Advised,"N 61ST ST & W VILLARD AV,MILWAUKEE","{'lat': 43.112051, 'lng': -87.987431}",
145,182570084-Unable to Locate Complainant,182570084,2018-09-14 00:48:10,"2972 N 59TH ST,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant,"2972 N 59TH ST,MILWAUKEE","{'lat': 43.07328, 'lng': -87.985813}",
146,182570089-Assignment Completed,182570089,2018-09-14 00:48:08,9200 W HADLEY ST,7,PATROL,Assignment Completed,"9200 W HADLEY ST, MILWAUKEE","{'lat': 43.069491, 'lng': -88.027544}",
147,182570086-Assignment Completed,182570086,2018-09-14 00:47:29,"6100 W CAPITOL DR,MKE",7,TRAFFIC STOP,Assignment Completed,"6100 W CAPITOL DR,MILWAUKEE","{'lat': 43.090287, 'lng': -87.988337}",
148,182570023-Advised,182570023,2018-09-14 00:46:45,"1109 W RING ST,MKE",5,TRBL W/JUV,Advised,"1109 W RING ST,MILWAUKEE","{'lat': 43.077485, 'lng': -87.925197}",
149,182570083-Assignment Completed,182570083,2018-09-14 00:45:27,"2405 W FOREST HOME AV,MKE",2,BUSINESS CHECK,Assignment Completed,"2405 W FOREST HOME AV,MILWAUKEE","{'lat': 43.001342, 'lng': -87.947395}",
150,182570103-Service in Progress,182570103,2018-09-14 00:54:51,"N 92ND ST / W LISBON AV,MKE",7,ACC PDO,Service in Progress,"N 92ND ST & W LISBAV,MILWAUKEE","{'lat': 43.084187, 'lng': -88.027677}",
151,182570095-Unable to Locate Complainant,182570095,2018-09-14 00:54:21,"4260 N 27TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"4260 N 27TH ST,MILWAUKEE","{'lat': 43.094087, 'lng': -87.946431}",
152,182570099-Service in Progress,182570099,2018-09-14 00:53:41,"10071 W CONGRESS ST,MKE",7,BATTERY,Service in Progress,"10071 W CONGRESS ST,MILWAUKEE","{'lat': 43.096494, 'lng': -88.038618}",
153,182570102-Advised,182570102,2018-09-14 00:53:24,"2425 W ATKINSON AV,MKE",5,TRAFFIC STOP,Advised,"2425 W ATKINSAV,MILWAUKEE","{'lat': 43.094077, 'lng': -87.942583}",
154,182570101-Service in Progress,182570101,2018-09-14 00:53:21,"W FOND DU LAC AV / W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Service in Progress,"W FOND DU LAC AVE & W ROOSEVELT DR,MILWAUKEE","{'lat': 43.08465, 'lng': -87.969507}",
155,182570100-Assignment Completed,182570100,2018-09-14 00:52:56,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed,"369 E OKLAHOMA AV,MILWAUKEE","{'lat': 42.987947, 'lng': -87.904792}",
156,182570096-Assignment Completed,182570096,2018-09-14 00:51:00,"2950 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed,"2950 N OAKLAND AV,MILWAUKEE","{'lat': 43.071894, 'lng': -87.887449}",
157,182570021-Assignment Completed,182570021,2018-09-14 00:50:49,"2909 W CLARKE ST,MKE",3,FAMILY TROUBLE,Assignment Completed,"2909 W CLARKE ST,MILWAUKEE","{'lat': 43.065783, 'lng': -87.9502}",
158,182570072-Advised/Referral,182570072,2018-09-14 00:50:23,"6912 N 43RD ST,MKE",4,FIGHT,Advised/Referral,"6912 N 43RD ST,MILWAUKEE","{'lat': 43.143386, 'lng': -87.965144}",
159,182570090-Assignment Completed,182570090,2018-09-14 00:50:08,"S 10TH ST / W WALKER ST,MKE",2,SUBJ WITH GUN,Assignment Completed,"S 10TH ST & W WALKER ST,MILWAUKEE","{'lat': 43.022183, 'lng': -87.923941}",
160,182570086-City Citation(s) Issued,182570086,2018-09-14 00:47:29,"6100 W CAPITOL DR,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"6100 W CAPITOL DR,MILWAUKEE","{'lat': 43.090287, 'lng': -87.988337}",
161,182570071-Advised/Referral,182570071,2018-09-14 00:41:30,"3278 N DOUSMAN ST,MKE",5,BATTERY DV,Advised/Referral,"3278 N DOUSMAN ST,MILWAUKEE","{'lat': 43.077818, 'lng': -87.895661}",
162,182562851-Advised,182562851,2018-09-14 00:21:46,"1217 S CESAR E CHAVEZ DR,MKE",2,PROPERTY DAMAGE,Advised,"1217 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.018595, 'lng': -87.933331}",
163,182570029-Unable to Locate Complainant,182570029,2018-09-14 00:13:18,"5072 N 84TH ST,MKE",7,BATTERY DV,Unable to Locate Complainant,"5072 N 84TH ST,MILWAUKEE","{'lat': 43.110246, 'lng': -88.015474}",
164,182570114-Advised,182570114,2018-09-14 00:59:49,"5007 W CENTER ST,MKE",3,TAVERN CHECK,Advised,"5007 W CENTER ST,MILWAUKEE","{'lat': 43.067811, 'lng': -87.976261}",
165,182570115-Service in Progress,182570115,2018-09-14 00:59:49,"S 9TH ST / W PIERCE ST,MKE",2,SHOTS FIRED,Service in Progress,"S 9TH ST & W PIERCE ST,MILWAUKEE","{'lat': 43.02422, 'lng': -87.922531}",
166,182570109-Service in Progress,182570109,2018-09-14 00:58:41,"W APPLETON AV / W CAPITOL DR,MKE",7,ACC UNKN INJ,Service in Progress,"W APPLETAV & W CAPITOL DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
167,182570113-Assignment Completed,182570113,2018-09-14 00:58:40,"N MARSHALL ST / E LAND PL,MKE",1,PATROL,Assignment Completed,"N MARSHALL ST & E LAND PL,MILWAUKEE","{'lat': 43.055151, 'lng': -87.900788}",
168,182570112-Assignment Completed,182570112,2018-09-14 00:58:20,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
169,182570111-Advised,182570111,2018-09-14 00:58:09,7525 S 76TH ST,4,SUSP PERS/AUTO,Advised,"7525 S 76TH ST, MILWAUKEE","{'lat': 42.99565, 'lng': -88.007404}",
170,182570108-Service in Progress,182570108,2018-09-14 00:57:28,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
171,182570105-Assignment Completed,182570105,2018-09-14 00:56:32,"1700-BLK N 22ND ST,MKE",3,PARK AND WALK,Assignment Completed,"1700- N 22ND ST,MILWAUKEE","{'lat': 43.052502, 'lng': -87.940133}",
172,182570104-Assignment Completed,182570104,2018-09-14 00:55:24,"N WATER ST / E STATE ST,MKE",1,INJ PERSON/SICK,Assignment Completed,"N WATER ST & E STATE ST,MILWAUKEE","{'lat': 43.043361, 'lng': -87.910804}",
173,182570076-Assignment Completed,182570076,2018-09-14 00:40:36,"2300 N 4TH ST,MKE",5,PATROL,Assignment Completed,"2300 N 4TH ST,MILWAUKEE","{'lat': 43.060138, 'lng': -87.915625}",
174,182570108-Assignment Completed,182570108,2018-09-14 00:57:28,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
175,182570099-Unable to Locate Complainant,182570099,2018-09-14 00:53:41,"10071 W CONGRESS ST,MKE",7,BATTERY,Unable to Locate Complainant,"10071 W CONGRESS ST,MILWAUKEE","{'lat': 43.096494, 'lng': -88.038618}",
176,182570101-Advised,182570101,2018-09-14 00:53:21,"W FOND DU LAC AV / W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Advised,"W FOND DU LAC AVE & W ROOSEVELT DR,MILWAUKEE","{'lat': 43.08465, 'lng': -87.969507}",
177,182570093-Assignment Completed,182570093,2018-09-14 00:49:30,"2600 N 61ST ST,MKE",3,PATROL,Assignment Completed,"2600 N 61ST ST,MILWAUKEE","{'lat': 43.066307, 'lng': -87.988283}",
178,182570070-Assignment Completed,182570070,2018-09-14 00:38:34,"2920 N 4TH ST,MKE",5,ASSIGNMENT,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
179,182562937-Advised/Referral,182562937,2018-09-14 00:14:37,"7737 W LUSCHER AV,MKE",7,FIGHT,Advised/Referral,"7737 W LUSCHER AV,MILWAUKEE","{'lat': 43.105657, 'lng': -88.009257}",
180,182570122-Assignment Completed,182570122,2018-09-14 01:04:48,"3700 W MT VERNON AV,MKE",3,PATROL,Assignment Completed,"3700 W MT VERNAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
181,182570120-Service in Progress,182570120,2018-09-14 01:04:07,"1029 N JACKSON ST,MKE",1,TRBL W/SUBJ,Service in Progress,"1029 N JACKSST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
182,182570091-Service in Progress,182570091,2018-09-14 01:03:10,"2494 S 5TH ST,MKE",2,TRBL W/SUBJ,Service in Progress,"2494 S 5TH ST,MILWAUKEE","{'lat': 42.999429, 'lng': -87.916541}",
183,182570118-Service in Progress,182570118,2018-09-14 01:01:19,"2950 N OAKLAND AV,MKE",1,SUSP PERS/AUTO,Service in Progress,"2950 N OAKLAND AV,MILWAUKEE","{'lat': 43.071894, 'lng': -87.887449}",
184,182570131-Service in Progress,182570131,2018-09-14 01:09:44,"720 N MILWAUKEE ST,MKE",1,TRBL W/JUV,Service in Progress,"720 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.039284, 'lng': -87.906141}",
185,182570130-Advised,182570130,2018-09-14 01:09:00,"4715 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"4715 W CAPITOL DR,MILWAUKEE","{'lat': 43.089509, 'lng': -87.972695}",
186,182570129-Assignment Completed,182570129,2018-09-14 01:08:36,"N 16TH ST / W OLIVE ST,MKE",5,TRAFFIC HAZARD,Assignment Completed,"N 16TH ST & W OLIVE ST,MILWAUKEE","{'lat': 43.093848, 'lng': -87.930644}",
187,182570126-Assignment Completed,182570126,2018-09-14 01:07:48,"3557 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed,"3557 S 27TH ST,MILWAUKEE","{'lat': 42.980012, 'lng': -87.951801}",
188,182570124-Advised,182570124,2018-09-14 01:05:09,"8100 W OKLAHOMA AV,WA",6,TRAFFIC STOP,Advised,"8100 W OKLAHOMA AV,WA, MILWAUKEE",,"{'input': {'address_components': {'number': '8100', 'predirectional': 'W', 'street': 'Oklahoma', 'suffix': 'Ave', 'formatted_street': 'W Oklahoma Ave', 'city': 'Milwaukee', 'state': 'WA', 'country': 'US'}, 'formatted_address': '8100 W Oklahoma Ave, Milwaukee, WA'}, 'results': []}"
189,182570115-Assignment Completed,182570115,2018-09-14 00:59:49,"S 9TH ST / W PIERCE ST,MKE",2,SHOTS FIRED,Assignment Completed,"S 9TH ST & W PIERCE ST,MILWAUKEE","{'lat': 43.02422, 'lng': -87.922531}",
190,182570139-Service in Progress,182570139,2018-09-14 01:14:58,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
191,182570138-Assignment Completed,182570138,2018-09-14 01:14:33,"369 E OKLAHOMA AV,MKE",6,SUBJ STOP,Assignment Completed,"369 E OKLAHOMA AV,MILWAUKEE","{'lat': 42.987947, 'lng': -87.904792}",
192,182570137-Assignment Completed,182570137,2018-09-14 01:14:15,"4200 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed,"4200 S 27TH ST,MILWAUKEE","{'lat': 42.968595, 'lng': -87.94791}",
193,182570135-Assignment Completed,182570135,2018-09-14 01:13:56,"10416 W VERA AV,MKE",4,PATROL,Assignment Completed,"10416 W VERA AV,MILWAUKEE","{'lat': 43.145105, 'lng': -88.042226}",
194,182570133-Advised,182570133,2018-09-14 01:13:15,"4041 N 60TH ST,MKE",7,TRAFFIC STOP,Advised,"4041 N 60TH ST,MILWAUKEE","{'lat': 43.090878, 'lng': -87.987052}",
195,182570125-Service in Progress,182570125,2018-09-14 01:12:44,"2492 S 5TH ST,MKE",2,TRBL W/SUBJ,Service in Progress,"2492 S 5TH ST,MILWAUKEE","{'lat': 42.999429, 'lng': -87.916541}",
196,182570119-Service in Progress,182570119,2018-09-14 01:11:37,"2208 N 17TH ST,MKE",3,INJ PERSON/SICK,Service in Progress,"2208 N 17TH ST,MILWAUKEE","{'lat': 43.059154, 'lng': -87.933483}",
197,182570120-Advised,182570120,2018-09-14 01:04:07,"1029 N JACKSON ST,MKE",1,TRBL W/SUBJ,Advised,"1029 N JACKSST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
198,182570144-Advised,182570144,2018-09-14 01:19:56,"2225 W BURLEIGH ST,MKE",5,TRAFFIC STOP,Advised,"2225 W BURLEIGH ST,MILWAUKEE","{'lat': 43.074902, 'lng': -87.940589}",
199,182570143-Assignment Completed,182570143,2018-09-14 01:19:05,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed,"3869 S 84TH ST,MILWAUKEE","{'lat': 42.974045, 'lng': -88.018181}",
200,182570116-Advised,182570116,2018-09-14 01:18:31,"5605 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Advised,"5605 W CAPITOL DR,MILWAUKEE","{'lat': 43.0896, 'lng': -87.983408}",
201,182570132-Service in Progress,182570132,2018-09-14 01:17:41,"3141 N HUMBOLDT BL,MKE",5,SUSP PERS/AUTO,Service in Progress,"3141 N HUMBOLDT BL,MILWAUKEE","{'lat': 43.075661, 'lng': -87.89808}",
202,182570142-Assignment Completed,182570142,2018-09-14 01:16:35,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
203,182570136-Advised/Referral,182570136,2018-09-14 01:15:39,"2625 W NATIONAL AV,MKE",2,THEFT,Advised/Referral,"2625 W NATIONAL AV,MILWAUKEE","{'lat': 43.021839, 'lng': -87.946988}",
204,182570140-Assignment Completed,182570140,2018-09-14 01:15:35,"3000-BLK W HADLEY ST,MKE",5,PATROL,Assignment Completed,"3000- W HADLEY ST,MILWAUKEE","{'lat': 43.069387, 'lng': -87.915516}",
205,182570139-False Alarm,182570139,2018-09-14 01:14:58,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,False Alarm,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
206,182570152-Service in Progress,182570152,2018-09-14 01:24:52,4016 N 49TH ST,7,TRAFFIC STOP,Service in Progress,"4016 N 49TH ST, MILWAUKEE","{'lat': 43.090153, 'lng': -87.974562}",
207,182570141-Service in Progress,182570141,2018-09-14 01:22:16,"N 76TH ST / W LISBON AV,MKE",7,ACC PDO,Service in Progress,"N 76TH ST & W LISBAV,MILWAUKEE","{'lat': 43.108634, 'lng': -88.006087}",
208,182570150-Advised,182570150,2018-09-14 01:21:55,"4819 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"4819 W CAPITOL DR,MILWAUKEE","{'lat': 43.089519, 'lng': -87.974074}",
209,182570149-To be Filed,182570149,2018-09-14 01:21:46,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,To be Filed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
210,182570148-Service in Progress,182570148,2018-09-14 01:21:45,"2333 N 49TH ST,MKE",3,INVESTIGATION,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
211,182570147-Assignment Completed,182570147,2018-09-14 01:20:48,"2707 W BURLEIGH ST,MKE",5,BUSINESS CHECK,Assignment Completed,"2707 W BURLEIGH ST,MILWAUKEE","{'lat': 43.074953, 'lng': -87.947566}",
212,182570145-Advised,182570145,2018-09-14 01:20:08,"2914 N CRAMER ST,MKE",1,TS TARGETED,Advised,"2914 N CRAMER ST,MILWAUKEE","{'lat': 43.071384, 'lng': -87.886238}",
213,182570079-Unable to Locate Complainant,182570079,2018-09-14 00:43:58,"1926 W HAMPTON AV,MKE",7,SHOTSPOTTER,Unable to Locate Complainant,"1926 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
214,182570162-Advised,182570162,2018-09-14 01:29:38,"1747 N 51ST ST,MKE",3,SUSP PERS/AUTO,Advised,"1747 N 51ST ST,MILWAUKEE","{'lat': 43.054042, 'lng': -87.977857}",
215,182570159-Service in Progress,182570159,2018-09-14 01:29:08,"5800 N 36TH ST,MKE",4,WELFARE CITIZEN,Service in Progress,"5800 N 36TH ST,MILWAUKEE","{'lat': 43.122984, 'lng': -87.956968}",
216,182570163-Advised,182570163,2018-09-14 01:28:21,"2718 W BURLEIGH ST,MKE",5,SUBJ STOP,Advised,"2718 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075447, 'lng': -87.947874}",
217,182570161-Service in Progress,182570161,2018-09-14 01:27:46,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
218,182570155-Unable to Locate Complainant,182570155,2018-09-14 01:27:40,"6517 N 81ST ST,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant,"6517 N 81ST ST,MILWAUKEE","{'lat': 43.136401, 'lng': -88.012013}",
219,182570160-Service in Progress,182570160,2018-09-14 01:27:40,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
220,182570158-Assignment Completed,182570158,2018-09-14 01:27:17,"S 5TH ST / W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed,"S 5TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023219, 'lng': -87.916829}",
221,182570157-Assignment Completed,182570157,2018-09-14 01:26:58,"3500 S 92ND ST,MKE",6,PATROL,Assignment Completed,"3500 S 92ND ST,MILWAUKEE","{'lat': 42.980643, 'lng': -88.027091}",
222,182570156-Service in Progress,182570156,2018-09-14 01:26:36,"2928 N 27TH ST,MKE",5,ENTRY,Service in Progress,"2928 N 27TH ST,MILWAUKEE","{'lat': 43.07224, 'lng': -87.946968}",
223,182570151-Service in Progress,182570151,2018-09-14 01:25:24,"2023 S KINNICKINNIC AV,MKE",2,TRBL W/SUBJ,Service in Progress,"2023 S KINNICKINNIC AV,MILWAUKEE","{'lat': 43.00683, 'lng': -87.907954}",
224,182570154-Assignment Completed,182570154,2018-09-14 01:25:02,"2308 W NASH ST,MKE",5,PARK AND WALK,Assignment Completed,"2308 W NASH ST,MILWAUKEE","{'lat': 43.085357, 'lng': -87.941484}",
225,182570152-City Citation(s) Issued,182570152,2018-09-14 01:24:52,"4016 N 49TH ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"4016 N 49TH ST,MILWAUKEE","{'lat': 43.090153, 'lng': -87.974562}",
226,182570171-Service in Progress,182570171,2018-09-14 01:32:58,"N 29TH ST / W VILLARD AV,MKE",7,INVESTIGATION,Service in Progress,"N 29TH ST & W VILLARD AV,MILWAUKEE","{'lat': 43.111843, 'lng': -87.948954}",
227,182570170-Service in Progress,182570170,2018-09-14 01:32:13,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
228,182570169-Assignment Completed,182570169,2018-09-14 01:31:35,"5300 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed,"5300 S HOWELL AV,MILWAUKEE","{'lat': 42.946887, 'lng': -87.897159}",
229,182570166-Advised,182570166,2018-09-14 01:30:35,"3836 S 92ND ST,MKE",6,TRAFFIC STOP,Advised,"3836 S 92ND ST,MILWAUKEE","{'lat': 42.974659, 'lng': -88.027161}",
230,182570165-Service in Progress,182570165,2018-09-14 01:30:19,"9100 N JOYCE AV,MKE",4,INJ PERSON/SICK,Service in Progress,"9100 N JOYCE AV,MILWAUKEE","{'lat': 43.183184, 'lng': -88.016431}",
231,182570156-Advised/Referral,182570156,2018-09-14 01:26:36,"2928 N 27TH ST,MKE",5,ENTRY,Advised/Referral,"2928 N 27TH ST,MILWAUKEE","{'lat': 43.07224, 'lng': -87.946968}",
