,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
477,182620425-Advised,182620425,2018-09-19 06:41:06,"E NORTH AV / N LAKE DR,MKE",1,TRAFFIC STOP,Advised,"E NORTH AVE & N LAKE DR, MILWAUKEE, WI","{'lat': 43.060108, 'lng': -87.882187}",
478,182620424-Assignment Completed,182620424,2018-09-19 06:40:53,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
479,182620413-Advised,182620413,2018-09-19 06:39:21,"4871 N SHERMAN BL,MKE",7,PROPERTY DAMAGE,Advised,"4871 N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.106181, 'lng': -87.966879}",
480,182620405-Assignment Completed,182620405,2018-09-19 06:25:48,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
481,182620402-Assignment Completed,182620402,2018-09-19 06:23:25,"5061 N 55TH ST,MKE",7,FOLLOW UP,Assignment Completed,"5061 N 55TH ST, MILWAUKEE, WI","{'lat': 43.109735, 'lng': -87.981563}",
482,182620385-Assignment Completed,182620385,2018-09-19 06:15:31,"5000 W CHAMBERS ST,MKE",7,BATTERY,Assignment Completed,"5000 W CHAMBERS ST,MILWAUKEE","{'lat': 43.074293, 'lng': -87.975935}",
483,182620432-Service in Progress,182620432,2018-09-19 06:48:39,"1919 N 52ND ST,MKE",3,SUSP PERS/AUTO,Service in Progress,"1919 N 52ND ST, MILWAUKEE, WI","{'lat': 43.05565, 'lng': -87.979039}",
484,182620428-Service in Progress,182620428,2018-09-19 06:48:23,"3043 W LOCUST ST,MKE",5,CALL FOR POLICE,Service in Progress,"3043 W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071418, 'lng': -87.951691}",
485,182620414-Advised,182620414,2018-09-19 06:37:27,"2945 N 37TH ST,MKE",7,INJ PERSON/SICK,Advised,"2945 N 37TH ST, MILWAUKEE, WI","{'lat': 43.07256, 'lng': -87.959992}",
486,182620448-Service in Progress,182620448,2018-09-19 06:53:57,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
487,182620447-Service in Progress,182620447,2018-09-19 06:53:29,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
488,182620446-Service in Progress,182620446,2018-09-19 06:53:16,"N 68TH ST / W LISBON AV,MKE",7,SPECIAL ASSIGN,Service in Progress,"N 68TH ST & W LISBAV, MILWAUKEE, WI","{'lat': 43.068032, 'lng': -87.997279}",
489,182620445-Advised,182620445,2018-09-19 06:53:12,"1800 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,Advised,"1800 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.051717, 'lng': -87.889209}",
490,182620442-Service in Progress,182620442,2018-09-19 06:51:38,"1425 N FARWELL AV,MKE",1,INVESTIGATION,Service in Progress,"1425 N FARWELL AV,MILWAUKEE","{'lat': 43.048716, 'lng': -87.896586}",
491,182620440-Service in Progress,182620440,2018-09-19 06:51:29,"805 E MASON ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"805 E MASST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
492,182620430-Service in Progress,182620430,2018-09-19 06:51:07,"2338 W GREENFIELD AV,MKE",2,SUSP PERS/AUTO,Service in Progress,"2338 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017272, 'lng': -87.943357}",
493,182620437-Assignment Completed,182620437,2018-09-19 06:50:39,"900 W GREENFIELD AV,MKE",2,PARK AND WALK,Assignment Completed,"900 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017224, 'lng': -87.922639}",
494,182620412-Assignment Completed,182620412,2018-09-19 06:29:52,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
495,182620450-Service in Progress,182620450,2018-09-19 06:57:39,"3324 S NEW YORK AV,MKE",6,ENTRY,Service in Progress,"3324 S NEW YORK AV, MILWAUKEE, WI","{'lat': 42.983893, 'lng': -87.877933}",
496,182620436-Service in Progress,182620436,2018-09-19 06:56:38,"E PLEASANT ST / N 1ST ST,MKE",5,ABAND/PROP WEAPO,Service in Progress,"E PLEASANT ST & N 1ST ST, MILWAUKEE, WI","{'lat': 43.052523, 'lng': -87.911287}",
497,182620457-Assignment Completed,182620457,2018-09-19 07:02:54,"4277 N TEUTONIA AV,MKE",5,SUBJ WANTED,Assignment Completed,"4277 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.094666, 'lng': -87.941926}",
498,182620456-Assignment Completed,182620456,2018-09-19 07:01:56,"N 20TH ST / W BURLEIGH ST,MKE",5,PARK AND WALK,Assignment Completed,"N 20TH ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.075077, 'lng': -87.937367}",
499,182620454-Service in Progress,182620454,2018-09-19 07:00:36,"S CESAR E CHAVEZ DR / W NATIONAL AV,MKE",2,ACC PDO,Service in Progress,"S CESAR E CHAVEZ DR & W NATIONAL AV,MILWAUKEE","{'lat': 43.02299, 'lng': -87.932991}",
500,182620448-Assignment Completed,182620448,2018-09-19 06:53:57,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
501,182620419-Assignment Completed,182620419,2018-09-19 06:36:17,"2272 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC LASER,Assignment Completed,"2272 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.058108, 'lng': -87.876557}",
502,182620330-Service in Progress,182620330,2018-09-19 07:06:39,"6229 N 118TH ST,MKE",4,THEFT,Service in Progress,"6229 N 118TH ST, MILWAUKEE, WI","{'lat': 43.130711, 'lng': -88.05926}",
503,182620463-City Citation(s) Issued,182620463,2018-09-19 07:06:06,"2272 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,City Citation(s) Issued,"2272 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.058108, 'lng': -87.876557}",
504,182620461-Service in Progress,182620461,2018-09-19 07:14:24,"N HUMBOLDT BL / E CAPITOL DR,MKE",5,TRAFFIC HAZARD,Service in Progress,"N HUMBOLDT BL & E CAPITOL DR, MILWAUKEE, WI","{'lat': 43.062008, 'lng': -87.897909}",
505,182620469-Service in Progress,182620469,2018-09-19 07:13:10,"749 W STATE ST,MKE",1,PATROL,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
506,182620466-Service in Progress,182620466,2018-09-19 07:11:24,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
507,182620465-Service in Progress,182620465,2018-09-19 07:10:24,"4115 N 56TH ST,MKE",7,PARK AND WALK,Service in Progress,"4115 N 56TH ST,MILWAUKEE","{'lat': 43.091323, 'lng': -87.984621}",
508,182620488-Service in Progress,182620488,2018-09-19 07:19:56,"6929 W SILVER SPRING DR,MKE",4,INVESTIGATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
509,182620487-Service in Progress,182620487,2018-09-19 07:19:49,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
510,182620484-Service in Progress,182620484,2018-09-19 07:19:13,"1842 N 31ST ST,MKE",3,SUSP PERS/AUTO,Service in Progress,"1842 N 31ST ST, MILWAUKEE, WI","{'lat': 43.055025, 'lng': -87.952179}",
511,182620485-Service in Progress,182620485,2018-09-19 07:18:22,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
512,182620483-Assignment Completed,182620483,2018-09-19 07:17:40,"2420 S 6TH ST,MKE",2,FOLLOW UP,Assignment Completed,"2420 S 6TH ST,MILWAUKEE","{'lat': 43.001188, 'lng': -87.918508}",
513,182620474-Service in Progress,182620474,2018-09-19 07:17:23,"3415 S 16TH ST,MKE",6,ENTRY,Service in Progress,"3415 S 16TH ST, MILWAUKEE, WI","{'lat': 42.982538, 'lng': -87.934149}",
514,182620477-Service in Progress,182620477,2018-09-19 07:16:28,"4313 N 104TH ST,MKE",7,CALL FOR POLICE,Service in Progress,"4313 N 104TH ST, MILWAUKEE, WI","{'lat': 43.095408, 'lng': -88.041985}",
515,182620476-Advised,182620476,2018-09-19 07:15:03,"2400 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC STOP,Advised,"2400 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.05578, 'lng': -87.879061}",
516,182620426-Assignment Completed,182620426,2018-09-19 06:41:13,"N 4TH ST / W KILBOURN AV,MKE",1,SPECIAL ASSIGN,Assignment Completed,"N 4TH ST & W KILBOURN AV,MILWAUKEE","{'lat': 43.052555, 'lng': -87.915782}",
517,182620497-Assignment Completed,182620497,2018-09-19 07:24:24,"2000 W GREENFIELD AV,MKE",2,PARK AND WALK,Assignment Completed,"2000 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017231, 'lng': -87.938198}",
518,182620496-City Citation(s) Issued,182620496,2018-09-19 07:23:10,"3340 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"3340 S 27TH ST, MILWAUKEE, WI","{'lat': 42.983834, 'lng': -87.947758}",
519,182620495-Service in Progress,182620495,2018-09-19 07:23:08,SPD,SPD,REPORTS,Service in Progress,"SPD, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
520,182620489-Service in Progress,182620489,2018-09-19 07:22:56,"W FOND DU LAC AV / W CAPITOL DR,MKE",7,ACC PDO,Service in Progress,"W FOND DU LAC AVE & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089869, 'lng': -87.976193}",
521,182620494-Assignment Completed,182620494,2018-09-19 07:22:30,"6400 W MILL RD,MKE",4,BUS INVESTIGATIO,Assignment Completed,"6400 W MILL RD, MILWAUKEE, WI","{'lat': 43.133836, 'lng': -87.990847}",
522,182620487-To be Filed,182620487,2018-09-19 07:19:49,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
523,182620477-Unable to Locate Complainant,182620477,2018-09-19 07:16:28,"4313 N 104TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant,"4313 N 104TH ST, MILWAUKEE, WI","{'lat': 43.095408, 'lng': -88.041985}",
524,182620461-Assignment Completed,182620461,2018-09-19 07:14:24,"N HUMBOLDT BL / E CAPITOL DR,MKE",5,TRAFFIC HAZARD,Assignment Completed,"N HUMBOLDT BL & E CAPITOL DR, MILWAUKEE, WI","{'lat': 43.062008, 'lng': -87.897909}",
525,182620469-Assignment Completed,182620469,2018-09-19 07:13:10,"749 W STATE ST,MKE",1,PATROL,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
526,182620465-Assignment Completed,182620465,2018-09-19 07:10:24,"4115 N 56TH ST,MKE",7,PARK AND WALK,Assignment Completed,"4115 N 56TH ST,MILWAUKEE","{'lat': 43.091323, 'lng': -87.984621}",
527,182620330-To be Filed,182620330,2018-09-19 07:06:39,"6229 N 118TH ST,MKE",4,THEFT,To be Filed,"6229 N 118TH ST, MILWAUKEE, WI","{'lat': 43.130711, 'lng': -88.05926}",
528,182620446-Assignment Completed,182620446,2018-09-19 06:53:16,"N 68TH ST / W LISBON AV,MKE",7,SPECIAL ASSIGN,Assignment Completed,"N 68TH ST & W LISBAV, MILWAUKEE, WI","{'lat': 43.068032, 'lng': -87.997279}",
529,182620430-Unable to Locate Complainant,182620430,2018-09-19 06:51:07,"2338 W GREENFIELD AV,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant,"2338 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017272, 'lng': -87.943357}",
530,182620432-Unable to Locate Complainant,182620432,2018-09-19 06:48:39,"1919 N 52ND ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant,"1919 N 52ND ST, MILWAUKEE, WI","{'lat': 43.05565, 'lng': -87.979039}",
531,182620415-Advised/Referral,182620415,2018-09-19 06:37:30,"4876 N 50TH ST,MKE",7,PROPERTY DAM-DV,Advised/Referral,"4876 N 50TH ST, MILWAUKEE, WI","{'lat': 43.10642, 'lng': -87.974704}",
532,182620507-Unable to Locate Complainant,182620507,2018-09-19 07:29:45,"4450 N 21ST ST,MKE",5,FOLLOW UP,Unable to Locate Complainant,"4450 N 21ST ST, MILWAUKEE, WI","{'lat': 43.098109, 'lng': -87.937893}",
533,182620506-Service in Progress,182620506,2018-09-19 07:29:19,"N 24TH ST / W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"N 24TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038689, 'lng': -87.942894}",
534,182620505-Advised,182620505,2018-09-19 07:29:12,1500 N LINCOLN MEMORIAL DR,1,TRAFFIC STOP,Advised,"1500 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.050879, 'lng': -87.890409}",
535,182620492-Advised/Referral,182620492,2018-09-19 07:28:29,"3853 N 28TH ST,MKE",5,SUBJ WITH WEAPON,Advised/Referral,"3853 N 28TH ST, MILWAUKEE, WI","{'lat': 43.087362, 'lng': -87.948565}",
536,182620500-Service in Progress,182620500,2018-09-19 07:25:02,"6680 N TEUTONIA AV,MKE",4,SPECIAL ASSIGN,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
537,182620450-To be Filed,182620450,2018-09-19 06:57:39,"3324 S NEW YORK AV,MKE",6,ENTRY,To be Filed,"3324 S NEW YORK AV, MILWAUKEE, WI","{'lat': 42.983893, 'lng': -87.877933}",
538,182620513-Assignment Completed,182620513,2018-09-19 07:31:56,"1300 W LINCOLN AV,MKE",2,PARK AND WALK,Assignment Completed,"1300 W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003179, 'lng': -87.928943}",
539,182620510-Service in Progress,182620510,2018-09-19 07:31:10,"4201 W CAPITOL DR,MKE",7,FOLLOW UP,Service in Progress,"4201 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089513, 'lng': -87.965553}",
540,182620474-Assignment Completed,182620474,2018-09-19 07:17:23,"3415 S 16TH ST,MKE",6,ENTRY,Assignment Completed,"3415 S 16TH ST, MILWAUKEE, WI","{'lat': 42.982538, 'lng': -87.934149}",
541,182620436-To be Filed,182620436,2018-09-19 06:56:38,"E PLEASANT ST / N 1ST ST,MKE",5,ABAND/PROP WEAPO,To be Filed,"E PLEASANT ST & N 1ST ST, MILWAUKEE, WI","{'lat': 43.052523, 'lng': -87.911287}",
542,182620525-Assignment Completed,182620525,2018-09-19 07:39:15,"N 64TH ST / W FLORIST AV,MKE",4,BUS INVESTIGATIO,Assignment Completed,"N 64TH ST & W FLORIST AV, MILWAUKEE, WI","{'lat': 43.126688, 'lng': -87.990898}",
543,182620516-Service in Progress,182620516,2018-09-19 07:38:03,"6405 N 56TH ST,MKE",4,ACC PDO,Service in Progress,"6405 N 56TH ST, MILWAUKEE, WI","{'lat': 43.134387, 'lng': -87.982374}",
544,182620521-Service in Progress,182620521,2018-09-19 07:37:24,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
545,182620428-Unable to Locate Complainant,182620428,2018-09-19 06:48:23,"3043 W LOCUST ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"3043 W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071418, 'lng': -87.951691}",
546,182620537-Service in Progress,182620537,2018-09-19 07:44:57,"4257 N 100TH ST,MKE",7,PLANT CAR,Service in Progress,"4257 N 100TH ST, MILWAUKEE, WI","{'lat': 43.095008, 'lng': -88.039341}",
547,182620534-City Citation(s) Issued,182620534,2018-09-19 07:44:40,"2812 W FOREST HOME AV,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"2812 W FOREST HOME AV, MILWAUKEE, WI","{'lat': 43.00013, 'lng': -87.949545}",
548,182620530-To be Filed,182620530,2018-09-19 07:43:09,"749 W STATE ST,MKE",1,REPORTS,To be Filed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
549,182620528-Assignment Completed,182620528,2018-09-19 07:40:03,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed,"9200 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075355, 'lng': -88.0279}",
550,182620550-Unable to Locate Complainant,182620550,2018-09-19 07:49:28,"4419 N 36TH ST,MKE",7,FOLLOW UP,Unable to Locate Complainant,"4419 N 36TH ST, MILWAUKEE, WI","{'lat': 43.097571, 'lng': -87.958335}",
551,182620548-Assignment Completed,182620548,2018-09-19 07:48:57,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
552,182620542-Assignment Completed,182620542,2018-09-19 07:46:43,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
553,182620423-Unable to Locate Complainant,182620423,2018-09-19 07:46:35,"2235 N 4TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"2235 N 4TH ST, MILWAUKEE, WI","{'lat': 43.059737, 'lng': -87.916582}",
554,182620541-Service in Progress,182620541,2018-09-19 07:46:35,4844 N IROQUOIS DR,1,FOLLOW UP,Service in Progress,"4844 N IROQUOIS DR, MILWAUKEE, WI","{'lat': 43.105151, 'lng': -87.915354}",
555,182620539-Service in Progress,182620539,2018-09-19 07:46:04,4560 S HOWELL AVE,SPD,TRAFFIC STOP,Service in Progress,"4560 S HOWELL AVE, MILWAUKEE, WI","{'lat': 42.961385, 'lng': -87.90914}",
556,182620510-Assignment Completed,182620510,2018-09-19 07:31:10,"4201 W CAPITOL DR,MKE",7,FOLLOW UP,Assignment Completed,"4201 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089513, 'lng': -87.965553}",
557,182620506-Assignment Completed,182620506,2018-09-19 07:29:19,"N 24TH ST / W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Assignment Completed,"N 24TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038689, 'lng': -87.942894}",
558,182620553-Service in Progress,182620553,2018-09-19 07:52:11,"2620 W WISCONSIN AV,MKE",3,MAIL RUN,Service in Progress,"2620 W WISCONSIN AV, MILWAUKEE, WI","{'lat': 43.039137, 'lng': -87.947046}",
559,182620523-Service in Progress,182620523,2018-09-19 07:50:36,"3275 N 3RD ST,MKE",5,ACC PDO,Service in Progress,"3275 N 3RD ST, MILWAUKEE, WI","{'lat': 43.078191, 'lng': -87.914204}",
560,182620546-Service in Progress,182620546,2018-09-19 07:50:30,"4058 S 77TH ST,MKE",6,ENTRY AUTOS,Service in Progress,"4058 S 77TH ST, MILWAUKEE, WI","{'lat': 42.971873, 'lng': -88.009135}",
561,182620551-City Citation(s) Issued,182620551,2018-09-19 07:50:09,"2700 W FOREST HOME AV,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"2700 W FOREST HOME AV,MILWAUKEE","{'lat': 43.000652, 'lng': -87.948191}",
562,182620570-Assignment Completed,182620570,2018-09-19 07:59:40,"5040 N 38TH ST,MKE",7,SUBJ WANTED,Assignment Completed,"5040 N 38TH ST, MILWAUKEE, WI","{'lat': 43.109168, 'lng': -87.959773}",
563,182620569-Service in Progress,182620569,2018-09-19 07:58:57,1017 N 12TH ST,OCOE,SCHL MONITORING,Service in Progress,"1017 N 12TH ST, MILWAUKEE, WI","{'lat': 43.043744, 'lng': -87.927878}",
564,182620549-Service in Progress,182620549,2018-09-19 07:58:55,"N 52ND ST / W MILL RD,MKE",4,ACC PDO,Service in Progress,"N 52ND ST & W MILL RD, MILWAUKEE, WI","{'lat': 43.097217, 'lng': -87.978335}",
565,182620568-Service in Progress,182620568,2018-09-19 07:58:53,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
566,182620566-Assignment Completed,182620566,2018-09-19 07:58:31,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
567,182620565-City Citation(s) Issued,182620565,2018-09-19 07:58:16,"2763 S 27TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"2763 S 27TH ST, MILWAUKEE, WI","{'lat': 42.994578, 'lng': -87.948563}",
568,182620564-Service in Progress,182620564,2018-09-19 07:58:09,"901 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"901 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
569,182620561-Service in Progress,182620561,2018-09-19 07:56:11,SPD,SPD,RETURN STATION,Service in Progress,"SPD, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
570,182620558-Advised,182620558,2018-09-19 07:55:02,"3231 N 24TH PL,MKE",5,TRBL W/SUBJ,Advised,"3231 N 24TH PL, MILWAUKEE, WI","{'lat': 43.077675, 'lng': -87.943782}",
571,182620523-Advised,182620523,2018-09-19 07:50:36,"3275 N 3RD ST,MKE",5,ACC PDO,Advised,"3275 N 3RD ST, MILWAUKEE, WI","{'lat': 43.078191, 'lng': -87.914204}",
572,182620454-To be Filed,182620454,2018-09-19 07:00:36,"S CESAR E CHAVEZ DR / W NATIONAL AV,MKE",2,ACC PDO,To be Filed,"S CESAR E CHAVEZ DR & W NATIONAL AV,MILWAUKEE","{'lat': 43.02299, 'lng': -87.932991}",
573,182620578-Service in Progress,182620578,2018-09-19 08:03:33,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
574,182620573-Service in Progress,182620573,2018-09-19 08:03:05,"5146 N 60TH ST,MKE",7,ENTRY,Service in Progress,"5146 N 60TH ST, MILWAUKEE, WI","{'lat': 43.111204, 'lng': -87.985727}",
575,182620577-Service in Progress,182620577,2018-09-19 08:03:00,"6839 N DARIEN ST,MKE",4,FOLLOW UP,Service in Progress,"6839 N DARIEN ST, MILWAUKEE, WI","{'lat': 43.141988, 'lng': -87.957767}",
576,182620556-Advised,182620556,2018-09-19 08:01:20,"3709 W VILLARD AV,MKE",7,THEFT,Advised,"3709 W VILLARD AV, MILWAUKEE, WI","{'lat': 43.111669, 'lng': -87.959153}",
577,182620559-Service in Progress,182620559,2018-09-19 08:01:00,"5762 N 99TH ST,MKE",4,SUBJ WITH GUN,Service in Progress,"5762 N 99TH ST, MILWAUKEE, WI","{'lat': 43.122643, 'lng': -88.035251}",
578,182620519-Service in Progress,182620519,2018-09-19 08:00:34,"2819 N 32ND ST,MKE",7,STOLEN VEHICLE,Service in Progress,"2819 N 32ND ST, MILWAUKEE, WI","{'lat': 43.070264, 'lng': -87.954215}",
579,182620571-Service in Progress,182620571,2018-09-19 08:00:04,"949 N 9TH ST,MKE",1,COURT DUTY,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
580,182620521-To be Filed,182620521,2018-09-19 07:37:24,"245 W LINCOLN AV,MKE",2,FOLLOW UP,To be Filed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
581,182620489-To be Filed,182620489,2018-09-19 07:22:56,"W FOND DU LAC AV / W CAPITOL DR,MKE",7,ACC PDO,To be Filed,"W FOND DU LAC AVE & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089869, 'lng': -87.976193}",
582,182620579-Service in Progress,182620579,2018-09-19 08:09:25,"2108 W BOLIVAR AV,MKE",6,ENTRY AUTOS,Service in Progress,"2108 W BOLIVAR AV, MILWAUKEE, WI","{'lat': 42.967025, 'lng': -87.940438}",
583,182620587-Assignment Completed,182620587,2018-09-19 08:09:13,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
584,182620582-Advised,182620582,2018-09-19 08:09:03,"N 27TH ST / W VIENNA AV,MKE",5,ACC PDO,Advised,"N 27TH ST & W VIENNA AV, MILWAUKEE, WI","{'lat': 43.086193, 'lng': -87.947099}",
585,182620508-Service in Progress,182620508,2018-09-19 08:08:10,"2585 S HOWELL AV,MKE",6,ENTRY,Service in Progress,"2585 S HOWELL AV, MILWAUKEE, WI","{'lat': 42.996883, 'lng': -87.905128}",
586,182620580-Assignment Completed,182620580,2018-09-19 08:06:17,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
587,182620543-Advised,182620543,2018-09-19 08:05:43,"E CLYBOURN ST / N LINCOLN MEMORIAL DR,MKE",1,TRBL W/SUBJ,Advised,"E CLYBOURN ST & N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.036546, 'lng': -87.902473}",
588,182620516-To be Filed,182620516,2018-09-19 07:38:03,"6405 N 56TH ST,MKE",4,ACC PDO,To be Filed,"6405 N 56TH ST, MILWAUKEE, WI","{'lat': 43.134387, 'lng': -87.982374}",
589,182620598-City Citation(s) Issued,182620598,2018-09-19 08:13:00,"2800 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"2800 S 27TH ST,MILWAUKEE","{'lat': 42.993879, 'lng': -87.948137}",
590,182620597-Assignment Completed,182620597,2018-09-19 08:12:31,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
591,182620592-Service in Progress,182620592,2018-09-19 08:12:25,"9609 W LISBON AV,MKE",7,ENTRY,Service in Progress,"9609 W LISBAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
592,182620596-Service in Progress,182620596,2018-09-19 08:12:12,"2204 N 29TH ST,MKE",3,SUBJ WANTED,Service in Progress,"2204 N 29TH ST, MILWAUKEE, WI","{'lat': 43.059389, 'lng': -87.949467}",
593,182620591-Service in Progress,182620591,2018-09-19 08:12:01,"5047 N 58TH ST,MKE",7,ENTRY,Service in Progress,"5047 N 58TH ST, MILWAUKEE, WI","{'lat': 43.10936, 'lng': -87.985272}",
594,182620594-Service in Progress,182620594,2018-09-19 08:11:52,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
595,182620514-Service in Progress,182620514,2018-09-19 08:10:47,"1933 S 30TH ST,MKE",2,LOOSE ANIMAL,Service in Progress,"1933 S 30TH ST, MILWAUKEE, WI","{'lat': 43.009572, 'lng': -87.951903}",
