,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
120,182610053-Advised,182610053,2018-09-18 00:40:29,"9245 N BURBANK AV,MKE",4,TRBL W/SUBJ,Advised,"9245 N BURBANK AV, MILWAUKEE, WI","{'lat': 43.18574, 'lng': -88.015228}",
121,182603093-Unable to Locate Complainant,182603093,2018-09-18 00:40:08,"730 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant,"730 N OLD WORLD THIRD ST, MILWAUKEE, WI","{'lat': 43.039549, 'lng': -87.914002}",
122,182610029-Assignment Completed,182610029,2018-09-18 00:22:23,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
123,182610002-Assignment Completed,182610002,2018-09-18 00:00:47,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
124,182610077-Service in Progress,182610077,2018-09-18 00:49:54,"9245 N BURBANK AV,MKE",4,INVESTIGATION,Service in Progress,"9245 N BURBANK AV, MILWAUKEE, WI","{'lat': 43.18574, 'lng': -88.015228}",
125,182610076-Advised,182610076,2018-09-18 00:49:30,"6600 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"6600 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089801, 'lng': -87.994603}",
126,182610075-Assignment Completed,182610075,2018-09-18 00:49:25,"1401 W CENTER ST,MKE",3,SUSP PERS/AUTO,Assignment Completed,"1401 W CENTER ST,MILWAUKEE","{'lat': 43.067843, 'lng': -87.929963}",
127,182610070-Advised,182610070,2018-09-18 00:48:44,"S 11TH ST / W LAPHAM BL,MKE",2,WELFARE CITIZEN,Advised,"S 11TH ST & W LAPHAM BL, MILWAUKEE, WI","{'lat': 43.006467, 'lng': -87.925733}",
128,182610072-Assignment Completed,182610072,2018-09-18 00:48:05,"4007 W MEINECKE AV,MKE",3,FOLLOW UP,Assignment Completed,"4007 W MEINECKE AV,MILWAUKEE","{'lat': 43.061754, 'lng': -87.965181}",
129,182610071-Service in Progress,182610071,2018-09-18 00:47:52,"1434 W STATE ST,MKE",3,TRAFFIC STOP,Service in Progress,"1434 W STATE ST, MILWAUKEE, WI","{'lat': 43.043458, 'lng': -87.931126}",
130,182610066-Unable to Locate Complainant,182610066,2018-09-18 00:46:12,"4141 N 47TH ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant,"4141 N 47TH ST, MILWAUKEE, WI","{'lat': 43.092553, 'lng': -87.972537}",
131,182610069-Assignment Completed,182610069,2018-09-18 00:45:46,"N CAMBRIDGE AV / E BOYLSTON ST,MKE",1,PATROL,Assignment Completed,"N CAMBRIDGE AVE & E BOYLSTST, MILWAUKEE, WI","{'lat': 43.061352, 'lng': -87.891612}",
132,182610063-To be Filed,182610063,2018-09-18 00:43:41,"2059 N 31ST ST,MKE",3,SHOTSPOTTER,To be Filed,"2059 N 31ST ST, MILWAUKEE, WI","{'lat': 43.057736, 'lng': -87.952753}",
133,182610062-Assignment Completed,182610062,2018-09-18 00:43:16,"5400 S 7TH ST,MKE",6,PATROL,Assignment Completed,"5400 S 7TH ST, MILWAUKEE, WI","{'lat': 42.94676, 'lng': -87.920447}",
134,182610039-Assignment Completed,182610039,2018-09-18 00:29:34,"949 N 9TH ST,MKE",1,FOLLOW UP,Assignment Completed,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
135,182610022-To be Filed,182610022,2018-09-18 00:20:43,"2605 W PLAINFIELD AV,MKE",6,FIRE,To be Filed,"2605 W PLAINFIELD AV, MILWAUKEE, WI","{'lat': 42.968593, 'lng': -87.94748}",
136,182603098-Assignment Completed,182603098,2018-09-18 00:07:10,"3882 N 19TH ST,MKE",5,FIGHT,Assignment Completed,"3882 N 19TH ST, MILWAUKEE, WI","{'lat': 43.087716, 'lng': -87.934038}",
137,182603123-Assignment Completed,182603123,2018-09-17 23:56:39,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
138,182603118-To be Filed,182603118,2018-09-17 23:53:23,"N 64TH ST / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,To be Filed,"N 64TH ST & W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119405, 'lng': -87.991095}",
139,182610067-Service in Progress,182610067,2018-09-18 00:54:29,"5530 N 56TH ST,MKE",4,LOOSE ANIMAL,Service in Progress,"5530 N 56TH ST, MILWAUKEE, WI","{'lat': 43.118193, 'lng': -87.981966}",
140,182610081-Service in Progress,182610081,2018-09-18 00:53:33,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
141,182610080-Service in Progress,182610080,2018-09-18 00:53:12,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
142,182610079-Assignment Completed,182610079,2018-09-18 00:52:41,"605 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed,"605 S 1ST ST,MILWAUKEE","{'lat': 43.024908, 'lng': -87.911772}",
143,182610078-Assignment Completed,182610078,2018-09-18 00:51:03,"1401 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed,"1401 W MITCHELL ST,MILWAUKEE","{'lat': 43.012018, 'lng': -87.929775}",
144,182610092-Service in Progress,182610092,2018-09-18 00:59:41,"6700 W CLEVELAND AV,MKE",6,PATROL,Service in Progress,"6700 W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995877, 'lng': -87.9959}",
145,182610090-Service in Progress,182610090,2018-09-18 00:59:11,"2317 W ORCHARD ST,MKE",2,SHOTSPOTTER,Service in Progress,"2317 W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015852, 'lng': -87.942426}",
146,182610091-Advised,182610091,2018-09-18 00:59:08,"W CARMEN AV / N TEUTONIA AV,MKE",4,TRAFFIC STOP,Advised,"W CARMEN AVE & N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.1228, 'lng': -87.951201}",
147,182610089-Service in Progress,182610089,2018-09-18 00:58:42,"2444 N 12TH ST,MKE",3,SUBJ WITH GUN,Service in Progress,"2444 N 12TH ST, MILWAUKEE, WI","{'lat': 43.063207, 'lng': -87.926383}",
148,182610087-Assignment Completed,182610087,2018-09-18 00:57:52,"4850 W SILVER SPRING DR,MKE",4,SPECIAL ASSIGN,Assignment Completed,"4850 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.122752, 'lng': -87.977032}",
149,182610041-Service in Progress,182610041,2018-09-18 00:56:26,"945 N 12TH ST,MKE",3,BATTERY,Service in Progress,"945 N 12TH ST, MILWAUKEE, WI","{'lat': 43.042466, 'lng': -87.927907}",
150,182610083-Unable to Locate Complainant,182610083,2018-09-18 00:55:54,"4757 N 29TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"4757 N 29TH ST, MILWAUKEE, WI","{'lat': 43.10364, 'lng': -87.949255}",
151,182610082-Service in Progress,182610082,2018-09-18 00:55:53,"1206 W CLEVELAND AV,MKE",2,WELFARE CITIZEN,Service in Progress,"1206 W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995669, 'lng': -87.927651}",
152,182610071-Advised,182610071,2018-09-18 00:47:52,"1434 W STATE ST,MKE",3,TRAFFIC STOP,Advised,"1434 W STATE ST, MILWAUKEE, WI","{'lat': 43.043458, 'lng': -87.931126}",
153,182610054-Assignment Completed,182610054,2018-09-18 00:41:10,"2756 N 45TH ST,MKE",7,SUSP PERS/AUTO,Assignment Completed,"2756 N 45TH ST, MILWAUKEE, WI","{'lat': 43.069151, 'lng': -87.969518}",
154,182610034-Assignment Completed,182610034,2018-09-18 00:26:15,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
155,182610014-Assignment Completed,182610014,2018-09-18 00:09:03,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
156,182610098-Service in Progress,182610098,2018-09-18 01:03:44,"2410 N 11TH ST,MKE",3,FIRE,Service in Progress,"2410 N 11TH ST, MILWAUKEE, WI","{'lat': 43.062494, 'lng': -87.925007}",
157,182603068-Unable to Locate Complainant,182603068,2018-09-18 01:03:42,"2800 W WRIGHT ST,MKE",3,NOISE NUISANCE,Unable to Locate Complainant,"2800 W WRIGHT ST, MILWAUKEE, WI","{'lat': 43.064482, 'lng': -87.949225}",
158,182610099-Assignment Completed,182610099,2018-09-18 01:03:42,"4919 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed,"4919 W NORTH AV, MILWAUKEE, WI","{'lat': 43.060379, 'lng': -87.975326}",
159,182610095-Service in Progress,182610095,2018-09-18 01:02:06,"N SWAN RD / W BROWN DEER RD,MKE",4,BUS INVESTIGATIO,Service in Progress,"N SWAN RD & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
160,182610092-Assignment Completed,182610092,2018-09-18 00:59:41,"6700 W CLEVELAND AV,MKE",6,PATROL,Assignment Completed,"6700 W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995877, 'lng': -87.9959}",
161,182610041-Assignment Completed,182610041,2018-09-18 00:56:26,"945 N 12TH ST,MKE",3,BATTERY,Assignment Completed,"945 N 12TH ST, MILWAUKEE, WI","{'lat': 43.042466, 'lng': -87.927907}",
162,182610081-Assignment Completed,182610081,2018-09-18 00:53:33,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
163,182610103-Service in Progress,182610103,2018-09-18 01:09:35,"7710 W DEAN RD,MKE",4,BATTERY,Service in Progress,"7710 W DEAN RD, MILWAUKEE, WI","{'lat': 43.171257, 'lng': -88.005658}",
164,182610102-Assignment Completed,182610102,2018-09-18 01:08:29,"2500 N 52ND ST,MKE",3,FOLLOW UP,Assignment Completed,"2500 N 52ND ST, MILWAUKEE, WI","{'lat': 43.064152, 'lng': -87.97871}",
165,182610093-Service in Progress,182610093,2018-09-18 01:06:12,"2625 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Service in Progress,"2625 W NATIONAL AV,MILWAUKEE","{'lat': 43.021839, 'lng': -87.946988}",
166,182610088-Service in Progress,182610088,2018-09-18 01:05:44,"2847 N 53RD ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"2847 N 53RD ST, MILWAUKEE, WI","{'lat': 43.070809, 'lng': -87.980034}",
167,182610006-Advised,182610006,2018-09-18 01:05:14,"1420 W CENTER ST,MKE",5,TRBL W/SUBJ,Advised,"1420 W CENTER ST, MILWAUKEE, WI","{'lat': 43.067842, 'lng': -87.929867}",
168,182610098-Assignment Completed,182610098,2018-09-18 01:03:44,"2410 N 11TH ST,MKE",3,FIRE,Assignment Completed,"2410 N 11TH ST, MILWAUKEE, WI","{'lat': 43.062494, 'lng': -87.925007}",
169,182610108-Assignment Completed,182610108,2018-09-18 01:14:48,"N 35TH ST / W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed,"N 35TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119155, 'lng': -87.956251}",
170,182610105-Service in Progress,182610105,2018-09-18 01:14:26,"5817 N 35TH ST,MKE",4,SUSP PERS/AUTO,Service in Progress,"5817 N 35TH ST, MILWAUKEE, WI","{'lat': 43.123321, 'lng': -87.956471}",
171,182610112-Assignment Completed,182610112,2018-09-18 01:19:23,"2601 W STATE ST,MKE",3,TAVERN CHECK,Assignment Completed,"2601 W STATE ST,MILWAUKEE","{'lat': 43.042981, 'lng': -87.946406}",
172,182610106-Service in Progress,182610106,2018-09-18 01:18:49,"N 67TH ST / W FAIRVIEW AV,MKE",3,WELFARE CITIZEN,Service in Progress,"N 67TH ST & W FAIRVIEW AV, MILWAUKEE, WI","{'lat': 43.03141, 'lng': -87.996144}",
173,182610110-Assignment Completed,182610110,2018-09-18 01:18:02,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
174,182610090-Unable to Locate Complainant,182610090,2018-09-18 00:59:11,"2317 W ORCHARD ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant,"2317 W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015852, 'lng': -87.942426}",
175,182610089-Advised/Referral,182610089,2018-09-18 00:58:42,"2444 N 12TH ST,MKE",3,SUBJ WITH GUN,Advised/Referral,"2444 N 12TH ST, MILWAUKEE, WI","{'lat': 43.063207, 'lng': -87.926383}",
176,182610057-Assignment Completed,182610057,2018-09-18 00:42:59,"658 S 64TH ST,MKE",3,SUBJ WITH GUN,Assignment Completed,"658 S 64TH ST, MILWAUKEE, WI","{'lat': 43.024678, 'lng': -87.992005}",
177,182610042-Advised,182610042,2018-09-18 00:34:17,"4242 N 92ND ST,MKE",7,FAMILY TROUBL-DV,Advised,"4242 N 92ND ST, MILWAUKEE, WI","{'lat': 43.094337, 'lng': -88.027151}",
178,182610114-Service in Progress,182610114,2018-09-18 01:24:47,"N 12TH ST / W VLIET ST,MKE",3,WELFARE CITIZEN,Service in Progress,"N 12TH ST & W VLIET ST, MILWAUKEE, WI","{'lat': 43.048521, 'lng': -87.927135}",
179,182610117-Service in Progress,182610117,2018-09-18 01:24:33,"1825 W HAMPTON AV,MKE",7,ENTRY,Service in Progress,"1825 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
180,182610119-Assignment Completed,182610119,2018-09-18 01:23:22,"10330 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"10330 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.121706, 'lng': -88.041473}",
181,182610116-Assignment Completed,182610116,2018-09-18 01:22:48,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
182,182610111-Service in Progress,182610111,2018-09-18 01:21:41,"3211 N 42ND ST,MKE",7,RECK USE OF WEAP,Service in Progress,"3211 N 42ND ST, MILWAUKEE, WI","{'lat': 43.077219, 'lng': -87.965644}",
183,182610096-Service in Progress,182610096,2018-09-18 01:21:24,"2000 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Service in Progress,"2000 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.023078, 'lng': -87.938249}",
184,182610113-Assignment Completed,182610113,2018-09-18 01:20:54,"2910 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed,"2910 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.090281, 'lng': -87.949862}",
185,182610105-Unable to Locate Complainant,182610105,2018-09-18 01:14:26,"5817 N 35TH ST,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant,"5817 N 35TH ST, MILWAUKEE, WI","{'lat': 43.123321, 'lng': -87.956471}",
186,182610103-No Prosecution,182610103,2018-09-18 01:09:35,"7710 W DEAN RD,MKE",4,BATTERY,No Prosecution,"7710 W DEAN RD, MILWAUKEE, WI","{'lat': 43.171257, 'lng': -88.005658}",
187,182610095-Assignment Completed,182610095,2018-09-18 01:02:06,"N SWAN RD / W BROWN DEER RD,MKE",4,BUS INVESTIGATIO,Assignment Completed,"N SWAN RD & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
188,182610124-Assignment Completed,182610124,2018-09-18 01:29:02,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed,"545 W LAYTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
189,182610122-Assignment Completed,182610122,2018-09-18 01:26:55,"8501 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed,"8501 W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.175951, 'lng': -88.015481}",
190,182610121-Advised,182610121,2018-09-18 01:26:43,"N OAKLAND AV / E KENWOOD BL,MKE",1,TRAFFIC STOP,Advised,"N OAKLAND AVE & E KENWOOD BL, MILWAUKEE, WI","{'lat': 43.084181, 'lng': -87.88776}",
191,182610120-Assignment Completed,182610120,2018-09-18 01:25:07,"3301 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed,"3301 N OAKLAND AV,MILWAUKEE","{'lat': 43.077824, 'lng': -87.888065}",
192,182610130-Advised,182610130,2018-09-18 01:34:47,"N 6TH ST / W LOCUST ST,MKE",5,TRAFFIC STOP,Advised,"N 6TH ST & W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071165, 'lng': -87.918376}",
193,182610109-Advised,182610109,2018-09-18 01:33:19,"S 22ND ST / W HOWARD AV,MKE",6,NOISE NUISANCE,Advised,"S 22ND ST & W HOWARD AV, MILWAUKEE, WI","{'lat': 42.973888, 'lng': -87.942411}",
194,182610125-Service in Progress,182610125,2018-09-18 01:31:53,"2977 N 61ST ST,MKE",7,PROPERTY DAMAGE,Service in Progress,"2977 N 61ST ST, MILWAUKEE, WI","{'lat': 43.07337, 'lng': -87.988791}",
195,182610123-Service in Progress,182610123,2018-09-18 01:30:44,"7300 W BRADLEY RD,MKE",4,ENTRY,Service in Progress,"7300 W BRADLEY RD, MILWAUKEE, WI","{'lat': 43.164408, 'lng': -88.001705}",
196,182610128-Service in Progress,182610128,2018-09-18 01:30:15,"2401 N 10TH ST,MKE",3,TRAFFIC STOP,Service in Progress,"2401 N 10TH ST, MILWAUKEE, WI","{'lat': 43.062284, 'lng': -87.924423}",
197,182610114-Unable to Locate Complainant,182610114,2018-09-18 01:24:47,"N 12TH ST / W VLIET ST,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant,"N 12TH ST & W VLIET ST, MILWAUKEE, WI","{'lat': 43.048521, 'lng': -87.927135}",
198,182610088-Advised,182610088,2018-09-18 01:05:44,"2847 N 53RD ST,MKE",7,TRBL W/SUBJ-DV,Advised,"2847 N 53RD ST, MILWAUKEE, WI","{'lat': 43.070809, 'lng': -87.980034}",
199,182610090-Advised,182610090,2018-09-18 00:59:11,"2317 W ORCHARD ST,MKE",2,SHOTSPOTTER,Advised,"2317 W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015852, 'lng': -87.942426}",
200,182610067-Assignment Completed,182610067,2018-09-18 00:54:29,"5530 N 56TH ST,MKE",4,LOOSE ANIMAL,Assignment Completed,"5530 N 56TH ST, MILWAUKEE, WI","{'lat': 43.118193, 'lng': -87.981966}",
201,182610054-Unable to Locate Complainant,182610054,2018-09-18 00:41:10,"2756 N 45TH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant,"2756 N 45TH ST, MILWAUKEE, WI","{'lat': 43.069151, 'lng': -87.969518}",
202,182610132-Service in Progress,182610132,2018-09-18 01:38:35,"2974 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Service in Progress,"2974 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.072827, 'lng': -87.930719}",
203,182610131-Service in Progress,182610131,2018-09-18 01:38:13,"2920 N 4TH ST,MKE",5,REPORTS,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
204,182610096-Advised,182610096,2018-09-18 01:21:24,"2000 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Advised,"2000 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.023078, 'lng': -87.938249}",
205,182610090-Assignment Completed,182610090,2018-09-18 00:59:11,"2317 W ORCHARD ST,MKE",2,SHOTSPOTTER,Assignment Completed,"2317 W ORCHARD ST, MILWAUKEE, WI","{'lat': 43.015852, 'lng': -87.942426}",
206,182610140-Service in Progress,182610140,2018-09-18 01:44:19,"7828 W APPLETON AV,MKE",7,TRAFFIC STOP,Service in Progress,"7828 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
207,182610139-Service in Progress,182610139,2018-09-18 01:44:13,"2106 W WELLS ST,MKE",3,TAVERN CHECK,Service in Progress,"2106 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040394, 'lng': -87.939424}",
208,182610138-Service in Progress,182610138,2018-09-18 01:43:51,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
209,182610137-Assignment Completed,182610137,2018-09-18 01:42:27,"701 N WATER ST,MKE",1,BUS INVESTIGATIO,Assignment Completed,"701 N WATER ST, MILWAUKEE, WI","{'lat': 43.038723, 'lng': -87.909117}",
210,182610084-Advised,182610084,2018-09-18 01:40:22,"3306 N 89TH ST,MKE",7,TRBL W/SUBJ,Advised,"3306 N 89TH ST, MILWAUKEE, WI","{'lat': 43.079043, 'lng': -88.023384}",
211,182610150-Assignment Completed,182610150,2018-09-18 01:49:38,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed,"800 E LAYTAV,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
212,182610149-Assignment Completed,182610149,2018-09-18 01:49:09,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed,"1609 E NORTH AV,MILWAUKEE","{'lat': 43.059862, 'lng': -87.890072}",
213,182610148-Advised,182610148,2018-09-18 01:48:42,"1737 N WATER ST,MKE",1,TRBL W/SUBJ,Advised,"1737 N WATER ST,MILWAUKEE","{'lat': 43.05382, 'lng': -87.903472}",
214,182610145-Service in Progress,182610145,2018-09-18 01:47:31,"N 56TH ST / W SHERIDAN AV,MKE",4,INVESTIGATION,Service in Progress,"N 56TH ST & W SHERIDAN AV, MILWAUKEE, WI","{'lat': 43.117519, 'lng': -87.982416}",
215,182610143-Assignment Completed,182610143,2018-09-18 01:45:45,"2434 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed,"2434 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022675, 'lng': -87.944684}",
216,182610141-Advised,182610141,2018-09-18 01:45:04,"E STATE ST / N MILWAUKEE ST,MKE",1,TS TARGETED,Advised,"E STATE ST & N MILWAUKEE ST, MILWAUKEE, WI","{'lat': 43.043608, 'lng': -87.907033}",
217,182610160-Service in Progress,182610160,2018-09-18 01:54:47,"4628 N 67TH ST,MKE",7,FIRE,Service in Progress,"4628 N 67TH ST, MILWAUKEE, WI","{'lat': 43.10156, 'lng': -87.995148}",
218,182610157-Assignment Completed,182610157,2018-09-18 01:53:16,"3217 W WELLS ST,MKE",3,BATTERY,Assignment Completed,"3217 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040142, 'lng': -87.95448}",
219,182610158-Service in Progress,182610158,2018-09-18 01:52:42,"W FOND DU LAC AV / W VANCE PL,MKE",7,TRAFFIC STOP,Service in Progress,"W FOND DU LAC AVE & W VANCE PL, MILWAUKEE, WI","{'lat': 43.096116, 'lng': -87.984093}",
220,182610156-Unable to Locate Complainant,182610156,2018-09-18 01:52:17,"1032 E KNAPP ST,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant,"1032 E KNAPP ST, MILWAUKEE, WI","{'lat': 43.047245, 'lng': -87.898537}",
221,182610153-Service in Progress,182610153,2018-09-18 01:51:46,"1238 S 17TH ST,MKE",2,FAMILY TROUBLE,Service in Progress,"1238 S 17TH ST, MILWAUKEE, WI","{'lat': 43.018183, 'lng': -87.933874}",
222,182610155-Service in Progress,182610155,2018-09-18 01:51:12,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
223,182610139-Assignment Completed,182610139,2018-09-18 01:44:13,"2106 W WELLS ST,MKE",3,TAVERN CHECK,Assignment Completed,"2106 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040394, 'lng': -87.939424}",
224,182610106-Assignment Completed,182610106,2018-09-18 01:18:49,"N 67TH ST / W FAIRVIEW AV,MKE",3,WELFARE CITIZEN,Assignment Completed,"N 67TH ST & W FAIRVIEW AV, MILWAUKEE, WI","{'lat': 43.03141, 'lng': -87.996144}",
225,182610166-Service in Progress,182610166,2018-09-18 01:59:45,"5768 N 41ST ST,MKE",4,BATTERY,Service in Progress,"5768 N 41ST ST, MILWAUKEE, WI","{'lat': 43.122995, 'lng': -87.962976}",
226,182610165-Service in Progress,182610165,2018-09-18 01:58:52,"5000 N 54TH ST,MKE",7,ENTRY,Service in Progress,"5000 N 54TH ST, MILWAUKEE, WI","{'lat': 43.108549, 'lng': -87.979634}",
227,182610167-Service in Progress,182610167,2018-09-18 01:58:40,"2333 N 49TH ST,MKE",3,ASSIGNMENT,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
228,182610163-Service in Progress,182610163,2018-09-18 01:56:05,"3651 N 6TH ST,MKE",5,ENTRY,Service in Progress,"3651 N 6TH ST, MILWAUKEE, WI","{'lat': 43.083948, 'lng': -87.918775}",
229,182610161-Service in Progress,182610161,2018-09-18 01:55:55,"2904 W WISCONSIN AV,MKE",3,PROPERTY DAM-DV,Service in Progress,"2904 W WISCONSIN AV,MILWAUKEE","{'lat': 43.039068, 'lng': -87.950858}",
