,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
119,182600062-Assignment Completed,182600062,2018-09-17 00:46:25,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
120,182600060-Assignment Completed,182600060,2018-09-17 00:45:39,"9921 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"9921 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089075, 'lng': -88.036655}",
121,182600058-Assignment Completed,182600058,2018-09-17 00:45:25,"3700 S CHEROKEE WA,MKE",6,PATROL,Assignment Completed,"3700 S CHEROKEE WA, MILWAUKEE, WI","{'lat': 42.978043, 'lng': -87.965932}",
122,182600015-Advised,182600015,2018-09-17 00:34:03,"2148 N HOLTON ST,MKE",5,FAMILY TROUBLE,Advised,"2148 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
123,182600038-Assignment Completed,182600038,2018-09-17 00:24:54,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
124,182592697-Advised,182592697,2018-09-17 00:01:39,"7675 N 76TH ST,MKE",4,TRBL W/JUV,Advised,"7675 N 76TH ST, MILWAUKEE, WI","{'lat': 43.157684, 'lng': -88.005438}",
125,182600078-Service in Progress,182600078,2018-09-17 00:53:58,"721 S CESAR E CHAVEZ DR,MKE",2,TAVERN CHECK,Service in Progress,"721 S CESAR E CHAVEZ DR, MILWAUKEE, WI","{'lat': 43.023668, 'lng': -87.933368}",
126,182600075-Service in Progress,182600075,2018-09-17 00:52:30,"N 27TH ST / W FOND DU LAC AV,MKE",3,VEHICLE PURSUIT,Service in Progress,"N 27TH ST & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.067909, 'lng': -87.947389}",
127,182600071-Advised,182600071,2018-09-17 00:51:27,"1720 S 29TH ST,MKE",2,WELFARE CITIZEN,Advised,"1720 S 29TH ST, MILWAUKEE, WI","{'lat': 43.01193, 'lng': -87.949698}",
128,182600073-Assignment Completed,182600073,2018-09-17 00:51:21,"N 44TH ST / W CHAMBERS ST,MKE",7,TRAFFIC STOP,Assignment Completed,"N 44TH ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073394, 'lng': -87.968699}",
129,182600072-Service in Progress,182600072,2018-09-17 00:50:14,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
130,182600068-Unable to Locate Complainant,182600068,2018-09-17 00:48:16,"N 40TH ST / W STARK ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant,"N 40TH ST & W STARK ST, MILWAUKEE, WI","{'lat': 43.106438, 'lng': -87.962699}",
131,182600034-Assignment Completed,182600034,2018-09-17 00:19:55,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
132,182600084-Assignment Completed,182600084,2018-09-17 00:57:33,"4000 W VILLARD AV,MKE",4,PATROL,Assignment Completed,"4000 W VILLARD AV,MILWAUKEE","{'lat': 43.111795, 'lng': -87.962468}",
133,182600082-Assignment Completed,182600082,2018-09-17 00:56:26,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
134,182600081-Assignment Completed,182600081,2018-09-17 00:56:19,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
135,182600073-Advised,182600073,2018-09-17 00:51:21,"N 44TH ST / W CHAMBERS ST,MKE",7,TRAFFIC STOP,Advised,"N 44TH ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073394, 'lng': -87.968699}",
136,182600066-Advised,182600066,2018-09-17 00:47:36,"1931 S 14TH ST,MKE",2,INJ PERSON/SICK,Advised,"1931 S 14TH ST, MILWAUKEE, WI","{'lat': 43.009327, 'lng': -87.929876}",
137,182600090-Assignment Completed,182600090,2018-09-17 01:05:00,"1831 W NATIONAL AV,MKE",2,BUSINESS CHECK,Assignment Completed,"1831 W NATIONAL AV,MILWAUKEE","{'lat': 43.022486, 'lng': -87.936425}",
138,182600087-Assignment Completed,182600087,2018-09-17 01:01:16,"6000 N 60TH ST,MKE",4,PATROL,Assignment Completed,"6000 N 60TH ST, MILWAUKEE, WI","{'lat': 43.126982, 'lng': -87.985227}",
139,182600085-Assignment Completed,182600085,2018-09-17 01:00:05,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
140,182600072-Assignment Completed,182600072,2018-09-17 00:50:14,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
141,182600010-To be Filed,182600010,2018-09-17 00:11:58,"3500 N 76TH ST,MKE",7,MEET GOVT AGENCY,To be Filed,"3500 N 76TH ST, MILWAUKEE, WI","{'lat': 42.981165, 'lng': -88.007809}",
142,182600092-Advised,182600092,2018-09-17 01:09:30,"1909 W CLARKE ST,MKE",3,TRBL W/SUBJ,Advised,"1909 W CLARKE ST, MILWAUKEE, WI","{'lat': 43.0657, 'lng': -87.936588}",
143,182600094-Assignment Completed,182600094,2018-09-17 01:08:36,"9301 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed,"9301 W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.177061, 'lng': -88.02646}",
144,182600093-Assignment Completed,182600093,2018-09-17 01:08:17,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed,"4115 N 56TH ST,MILWAUKEE","{'lat': 43.091323, 'lng': -87.984621}",
145,182600091-Assignment Completed,182600091,2018-09-17 01:05:29,"N 35TH ST / W FOND DU LAC AV,MKE",7,NON PURSUIT NO P,Assignment Completed,"N 35TH ST & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.075208, 'lng': -87.957455}",
146,182600070-Assignment Completed,182600070,2018-09-17 00:50:00,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
147,182600102-Assignment Completed,182600102,2018-09-17 01:14:27,"8730 N 91ST ST,MKE",4,BUSINESS CHECK,Assignment Completed,"8730 N 91ST ST, MILWAUKEE, WI","{'lat': 43.176481, 'lng': -88.023034}",
148,182600101-Service in Progress,182600101,2018-09-17 01:13:25,"7200 W APPLETON AV,MKE",7,BUSINESS CHECK,Service in Progress,"7200 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
149,182600099-Assignment Completed,182600099,2018-09-17 01:12:45,"9205 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ-DV,Assignment Completed,"9205 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119161, 'lng': -88.027383}",
150,182600080-Advised,182600080,2018-09-17 01:12:22,"324 E CHAMBERS ST,MKE",5,TRBL W/SUBJ,Advised,"324 E CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073154, 'lng': -87.90676}",
151,182600065-Unable to Locate Complainant,182600065,2018-09-17 01:11:55,"3144 N 14TH ST,MKE",5,BATTERY DV,Unable to Locate Complainant,"3144 N 14TH ST, MILWAUKEE, WI","{'lat': 43.075947, 'lng': -87.928258}",
152,182600095-Unable to Locate Complainant,182600095,2018-09-17 01:11:36,"1608 W LINCOLN AV,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant,"1608 W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003165, 'lng': -87.933675}",
153,182600109-Assignment Completed,182600109,2018-09-17 01:19:40,"3500 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed,"3500 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119486, 'lng': -87.956405}",
154,182600108-Assignment Completed,182600108,2018-09-17 01:19:31,"8205 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed,"8205 W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.177336, 'lng': -88.011794}",
155,182600088-Unable to Locate Complainant,182600088,2018-09-17 01:17:29,"1407 W NASH ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"1407 W NASH ST, MILWAUKEE, WI","{'lat': 43.084489, 'lng': -87.928723}",
156,182600106-Assignment Completed,182600106,2018-09-17 01:16:57,"8301 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed,"8301 W BROWN DEER RD,MILWAUKEE","{'lat': 43.177328, 'lng': -88.012939}",
157,182600100-Assignment Completed,182600100,2018-09-17 01:16:32,"5601 S 13TH ST,MKE",6,ACC PDO,Assignment Completed,"5601 S 13TH ST, MILWAUKEE, WI","{'lat': 42.942975, 'lng': -87.92975}",
158,182600105-Assignment Completed,182600105,2018-09-17 01:16:19,"812 S LAYTON BL,MKE",2,BUSINESS CHECK,Assignment Completed,"812 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
159,182600103-Assignment Completed,182600103,2018-09-17 01:15:08,"5441 N LOVERS LANE RD,MKE",4,BUSINESS CHECK,Assignment Completed,"5441 N LOVERS LANE RD, MILWAUKEE, WI","{'lat': 43.116432, 'lng': -88.056245}",
160,182600101-Assignment Completed,182600101,2018-09-17 01:13:25,"7200 W APPLETON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"7200 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
161,182600115-Assignment Completed,182600115,2018-09-17 01:24:20,"930 E HAMILTON ST,MKE",1,TRBL W/SUBJ,Assignment Completed,"930 E HAMILTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
162,182600089-Service in Progress,182600089,2018-09-17 01:23:09,"3169 N 33RD ST,MKE",7,FAMILY TROUBLE,Service in Progress,"3169 N 33RD ST, MILWAUKEE, WI","{'lat': 43.076651, 'lng': -87.955242}",
163,182600113-Service in Progress,182600113,2018-09-17 01:22:45,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
164,182600111-Service in Progress,182600111,2018-09-17 01:20:45,"5871 N 69TH ST,MKE",4,NETWORK CRIMINAL,Service in Progress,"5871 N 69TH ST, MILWAUKEE, WI","{'lat': 43.124672, 'lng': -87.997467}",
165,182600110-Assignment Completed,182600110,2018-09-17 01:20:31,"2500 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Assignment Completed,"2500 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022203, 'lng': -87.945008}",
166,182600099-Advised,182600099,2018-09-17 01:12:45,"9205 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ-DV,Advised,"9205 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119161, 'lng': -88.027383}",
167,182600120-Service in Progress,182600120,2018-09-17 01:29:47,"1122 W LOCUST ST,MKE",5,ENTRY,Service in Progress,"1122 W LOCUST ST,MILWAUKEE","{'lat': 43.071487, 'lng': -87.92602}",
168,182600121-Assignment Completed,182600121,2018-09-17 01:29:44,"5600 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"5600 W CAPITOL DR,MILWAUKEE","{'lat': 43.089303, 'lng': -88.052286}",
169,182600118-Assignment Completed,182600118,2018-09-17 01:26:18,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
170,182600116-Advised,182600116,2018-09-17 01:25:06,"5129 N 39TH ST,MKE",7,TS TARGETED,Advised,"5129 N 39TH ST, MILWAUKEE, WI","{'lat': 43.110523, 'lng': -87.961596}",
171,182592641-No Prosecution,182592641,2018-09-17 00:48:25,"1037 W WRIGHT ST,MKE",3,PROPERTY DAMAGE,No Prosecution,"1037 W WRIGHT ST, MILWAUKEE, WI","{'lat': 43.06378, 'lng': -87.92518}",
172,182600130-Unable to Locate Complainant,182600130,2018-09-17 01:34:24,"S 25TH ST / W MINERAL ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant,"S 25TH ST & W MINERAL ST, MILWAUKEE, WI","{'lat': 43.021119, 'lng': -87.945014}",
173,182600124-Assignment Completed,182600124,2018-09-17 01:32:15,"1300-BLK W GREENFIELD AV,MKE",2,PATROL,Assignment Completed,"1300- W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016888, 'lng': -87.927938}",
174,182600141-Assignment Completed,182600141,2018-09-17 01:39:04,"9130 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"9130 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
175,182600140-Service in Progress,182600140,2018-09-17 01:38:41,"N 76TH PL / W BROWN DEER RD,MKE",4,PATROL,Service in Progress,"N 76TH PL & W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.177968, 'lng': -88.005389}",
176,182600133-Assignment Completed,182600133,2018-09-17 01:37:59,"2529 N RICHARDS ST,MKE",5,INJ PERSON/SICK,Assignment Completed,"2529 N RICHARDS ST, MILWAUKEE, WI","{'lat': 43.064574, 'lng': -87.908041}",
177,182600138-Assignment Completed,182600138,2018-09-17 01:37:28,"9200 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"9200 W CAPITOL DR,MILWAUKEE","{'lat': 43.089526, 'lng': -88.027716}",
178,182600137-Assignment Completed,182600137,2018-09-17 01:37:03,"7612 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"7612 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.090066, 'lng': -88.007356}",
179,182600126-Service in Progress,182600126,2018-09-17 01:36:48,"N TEUTONIA AV / W LOCUST ST,MKE",5,ACC PDO,Service in Progress,"N TEUTONIA AVE & W LOCUST ST,MILWAUKEE","{'lat': 43.071264, 'lng': -87.930403}",
180,182600135-Assignment Completed,182600135,2018-09-17 01:36:44,"6720 W VILLARD AV,MKE",4,TRAFFIC STOP,Assignment Completed,"6720 W VILLARD AV, MILWAUKEE, WI","{'lat': 43.112442, 'lng': -87.995515}",
181,182600134-Service in Progress,182600134,2018-09-17 01:36:40,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
182,182600131-Service in Progress,182600131,2018-09-17 01:36:06,"2683 S 9TH PL,MKE",2,SHOTS FIRED,Service in Progress,"2683 S 9TH PL, MILWAUKEE, WI","{'lat': 42.995852, 'lng': -87.92401}",
183,182600132-Service in Progress,182600132,2018-09-17 01:35:59,"N 27TH ST / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Service in Progress,"N 27TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119134, 'lng': -87.946259}",
184,182600144-Advised,182600144,2018-09-17 01:41:58,"5507 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised,"5507 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
185,182600143-Assignment Completed,182600143,2018-09-17 01:40:54,"7171 N TEUTONIA AV,MKE",4,BUSINESS CHECK,Assignment Completed,"7171 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.147801, 'lng': -87.956971}",
186,182600149-Assignment Completed,182600149,2018-09-17 01:47:54,"9419 W MT ZION DR,MKE",4,VACANT HOUSE CHK,Assignment Completed,"9419 W MT ZIDR, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
187,182600148-Assignment Completed,182600148,2018-09-17 01:47:42,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
188,182600147-Assignment Completed,182600147,2018-09-17 01:46:12,"5123 W VILLARD AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5123 W VILLARD AV,MILWAUKEE","{'lat': 43.111677, 'lng': -87.97666}",
189,182600107-Service in Progress,182600107,2018-09-17 01:45:24,"3874 S 84TH ST,MKE",6,CALL FOR POLICE,Service in Progress,"3874 S 84TH ST, MILWAUKEE, WI","{'lat': 42.974165, 'lng': -88.017685}",
190,182600140-Assignment Completed,182600140,2018-09-17 01:38:41,"N 76TH PL / W BROWN DEER RD,MKE",4,PATROL,Assignment Completed,"N 76TH PL & W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.177968, 'lng': -88.005389}",
191,182600131-Unable to Locate Complainant,182600131,2018-09-17 01:36:06,"2683 S 9TH PL,MKE",2,SHOTS FIRED,Unable to Locate Complainant,"2683 S 9TH PL, MILWAUKEE, WI","{'lat': 42.995852, 'lng': -87.92401}",
192,182600110-Advised,182600110,2018-09-17 01:20:31,"2500 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Advised,"2500 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022203, 'lng': -87.945008}",
193,182600100-City Citation(s) Issued,182600100,2018-09-17 01:16:32,"5601 S 13TH ST,MKE",6,ACC PDO,City Citation(s) Issued,"5601 S 13TH ST, MILWAUKEE, WI","{'lat': 42.942975, 'lng': -87.92975}",
194,182600156-Service in Progress,182600156,2018-09-17 01:53:03,"S 1ST ST / E NATIONAL AV,MKE",2,INJ PERSON/SICK,Service in Progress,"S 1ST ST & E NATIONAL AV, MILWAUKEE, WI","{'lat': 43.023206, 'lng': -87.911228}",
195,182600150-Assignment Completed,182600150,2018-09-17 01:50:57,"2919 W MICHIGAN ST,MKE",3,SUBJ WITH WEAPON,Assignment Completed,"2919 W MICHIGAN ST, MILWAUKEE, WI","{'lat': 43.03718, 'lng': -87.951064}",
196,182600155-Assignment Completed,182600155,2018-09-17 01:50:51,"7101 W LISBON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"7101 W LISBAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
197,182600153-Advised,182600153,2018-09-17 01:50:44,"5730 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised,"5730 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.097301, 'lng': -87.9853}",
198,182600107-Unable to Locate Complainant,182600107,2018-09-17 01:45:24,"3874 S 84TH ST,MKE",6,CALL FOR POLICE,Unable to Locate Complainant,"3874 S 84TH ST, MILWAUKEE, WI","{'lat': 42.974165, 'lng': -88.017685}",
199,182600120-Advised/Referral,182600120,2018-09-17 01:29:47,"1122 W LOCUST ST,MKE",5,ENTRY,Advised/Referral,"1122 W LOCUST ST,MILWAUKEE","{'lat': 43.071487, 'lng': -87.92602}",
200,182600089-Advised,182600089,2018-09-17 01:23:09,"3169 N 33RD ST,MKE",7,FAMILY TROUBLE,Advised,"3169 N 33RD ST, MILWAUKEE, WI","{'lat': 43.076651, 'lng': -87.955242}",
201,182600161-Service in Progress,182600161,2018-09-17 01:59:22,"6000 N 63RD ST,MKE",4,BATTERY,Service in Progress,"6000 N 63RD ST, MILWAUKEE, WI","{'lat': 43.126869, 'lng': -87.988989}",
202,182600160-Assignment Completed,182600160,2018-09-17 01:58:01,"949 N 9TH ST,MKE",1,INVESTIGATION,Assignment Completed,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
203,182600159-Advised,182600159,2018-09-17 01:57:24,"N 27TH ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised,"N 27TH ST & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.088049, 'lng': -87.946915}",
204,182600158-Service in Progress,182600158,2018-09-17 01:56:18,"1031 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Service in Progress,"1031 N OLD WORLD THIRD ST, MILWAUKEE, WI","{'lat': 43.043651, 'lng': -87.914797}",
205,182600157-Assignment Completed,182600157,2018-09-17 01:55:55,"7605 W GOOD HOPE RD,MKE",4,BUSINESS CHECK,Assignment Completed,"7605 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.147638, 'lng': -88.006589}",
206,182600170-Service in Progress,182600170,2018-09-17 02:04:54,"7550 W PERKINS PL,MKE",7,BUSINESS CHECK,Service in Progress,"7550 W PERKINS PL, MILWAUKEE, WI","{'lat': 43.091392, 'lng': -88.00626}",
207,182600139-Service in Progress,182600139,2018-09-17 02:04:47,"N 4TH ST / W VINE ST,MKE",5,NOISE NUISANCE,Service in Progress,"N 4TH ST & W VINE ST, MILWAUKEE, WI","{'lat': 43.053848, 'lng': -87.915757}",
208,182600167-Advised,182600167,2018-09-17 02:02:14,"4877 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised,"4877 N SHERMAN BL,MILWAUKEE","{'lat': 43.106305, 'lng': -87.966877}",
209,182600166-Assignment Completed,182600166,2018-09-17 02:01:56,"9500 W GREENWOOD TR,MKE",4,PARK AND WALK,Assignment Completed,"9500 W GREENWOOD TR, MILWAUKEE, WI","{'lat': 43.153995, 'lng': -87.977064}",
210,182600164-Service in Progress,182600164,2018-09-17 02:00:58,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
211,182600165-Advised,182600165,2018-09-17 02:00:42,"1225 W LINCOLN AV,MKE",2,TRBL W/SUBJ,Advised,"1225 W LINCOLN AV,MILWAUKEE","{'lat': 43.002471, 'lng': -87.928088}",
212,182600111-Assignment Completed,182600111,2018-09-17 01:20:45,"5871 N 69TH ST,MKE",4,NETWORK CRIMINAL,Assignment Completed,"5871 N 69TH ST, MILWAUKEE, WI","{'lat': 43.124672, 'lng': -87.997467}",
213,182600179-Service in Progress,182600179,2018-09-17 02:09:04,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
214,182600174-Service in Progress,182600174,2018-09-17 02:07:53,"3852 N 57TH ST,MKE",7,ENTRY,Service in Progress,"3852 N 57TH ST, MILWAUKEE, WI","{'lat': 43.087422, 'lng': -87.983934}",
215,182600175-Advised,182600175,2018-09-17 02:07:10,"W FOND DU LAC AV / W CONCORDIA AV,MKE",7,SUBJ STOP,Advised,"W FOND DU LAC AVE & W CONCORDIA AV, MILWAUKEE, WI","{'lat': 43.079121, 'lng': -87.962367}",
216,182600171-Assignment Completed,182600171,2018-09-17 02:05:12,"8901 W CAPITOL DR,MKE",7,FOLLOW UP,Assignment Completed,"8901 W CAPITOL DR,MILWAUKEE","{'lat': 43.088014, 'lng': -88.024006}",
217,182600170-Assignment Completed,182600170,2018-09-17 02:04:54,"7550 W PERKINS PL,MKE",7,BUSINESS CHECK,Assignment Completed,"7550 W PERKINS PL, MILWAUKEE, WI","{'lat': 43.091392, 'lng': -88.00626}",
218,182600156-Assignment Completed,182600156,2018-09-17 01:53:03,"S 1ST ST / E NATIONAL AV,MKE",2,INJ PERSON/SICK,Assignment Completed,"S 1ST ST & E NATIONAL AV, MILWAUKEE, WI","{'lat': 43.023206, 'lng': -87.911228}",
219,182600132-Assignment Completed,182600132,2018-09-17 01:35:59,"N 27TH ST / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Assignment Completed,"N 27TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119134, 'lng': -87.946259}",
220,182600192-Service in Progress,182600192,2018-09-17 02:14:30,"N TEUTONIA AV / W HAMPTON AV,MKE",7,TRAFFIC STOP,Service in Progress,"N TEUTONIA AVE & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.109649, 'lng': -87.949303}",
221,182600187-Service in Progress,182600187,2018-09-17 02:14:22,"1643 S 7TH ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress,"1643 S 7TH ST, MILWAUKEE, WI","{'lat': 43.013179, 'lng': -87.920162}",
222,182600189-Service in Progress,182600189,2018-09-17 02:13:38,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
223,182600185-Assignment Completed,182600185,2018-09-17 02:12:23,"9420 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed,"9420 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.090233, 'lng': -88.030948}",
224,182600184-Assignment Completed,182600184,2018-09-17 02:12:12,"N 76TH ST / W GOOD HOPE RD,MKE",4,NON PURSUIT NO P,Assignment Completed,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
225,182600177-Service in Progress,182600177,2018-09-17 02:12:07,"3735 N 50TH ST,MKE",7,FAMILY TROUBLE,Service in Progress,"3735 N 50TH ST, MILWAUKEE, WI","{'lat': 43.085161, 'lng': -87.976129}",
226,182600183-Service in Progress,182600183,2018-09-17 02:11:55,"2977 N 19TH ST,MKE",5,TRAFFIC STOP,Service in Progress,"2977 N 19TH ST, MILWAUKEE, WI","{'lat': 43.072824, 'lng': -87.936918}",
227,182600181-Service in Progress,182600181,2018-09-17 02:10:45,"1201 W LINCOLN AV,MKE",2,SOLICITING,Service in Progress,"1201 W LINCOLN AV,MILWAUKEE","{'lat': 43.002581, 'lng': -87.927371}",
